2.85154587249e-67	0.0	1.56207682895e-63	0.0	1.97911028002e-60	0.0	1.04100081925e-57	0.0	2.93601856108e-55	0.0	5.19208140172e-53	0.0	6.3963892213e-51	0.0	5.8541828158e-49	0.0	4.1130203275e-47	0.0	2.25657687236e-45	0.0	9.80281297199e-44	0.0	3.42105837346e-42	0.0	9.7303440711e-41	0.0	2.28518037076e-39	0.0	4.48175118956e-38	0.0	7.41182051731e-37	0.0	1.04228725993e-35	0.0	1.25543320131e-34	0.0	1.30348064482e-33	0.0	1.17313258034e-32	0.0	9.19735942983e-32	0.0	6.30884632091e-31	0.0	3.80094956029e-30	0.0	2.01831140167e-29	0.0	9.47485074674e-29	0.0	3.94305388676e-28	0.0	1.45822998771e-27	0.0	4.80275747666e-27	0.0	1.41142260539e-26	0.0	3.70729195636e-26	0.0	8.71625531073e-26	0.0	1.83667190471e-25	0.0	3.47245781984e-25	0.0	5.89584436077e-25	0.0	8.99677288269e-25	0.0	1.23457756864e-24	0.0	1.52416983782e-24	0.0	1.69339833698e-24	0.0	1.69339833698e-24	0.0	1.52416983782e-24	0.0	1.23457756864e-24	0.0	8.99677288269e-25	0.0	5.89584436077e-25	0.0	3.47245781984e-25	0.0	1.83667190471e-25	0.0	8.71625531073e-26	0.0	3.70729195636e-26	0.0	1.41142260539e-26	0.0	4.80275747666e-27	0.0	1.45822998771e-27	0.0	3.94305388676e-28	0.0	9.47485074674e-29	0.0	2.01831140167e-29	0.0	3.80094956029e-30	0.0	6.30884632091e-31	0.0	9.19735942983e-32	0.0	1.17313258034e-32	0.0	1.30348064482e-33	0.0	1.25543320131e-34	0.0	1.04228725993e-35	0.0	7.41182051731e-37	0.0	4.48175118956e-38	0.0	2.28518037076e-39	0.0	9.7303440711e-41	0.0	3.42105837346e-42	0.0	9.80281297199e-44	0.0	2.25657687236e-45	0.0	4.1130203275e-47	0.0	5.8541828158e-49	0.0	6.3963892213e-51	0.0	5.19208140172e-53	0.0	2.93601856108e-55	0.0	1.04100081925e-57	0.0	1.97911028002e-60	0.0	1.56207682895e-63	0.0	2.85154587249e-67	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.56207682895e-63	0.0	8.55089496351e-60	0.0	1.08097026492e-56	0.0	5.6645004783e-54	0.0	1.58958460249e-51	0.0	2.7956785285e-49	0.0	3.42801072202e-47	0.0	3.12784088258e-45	0.0	2.19426248689e-43	0.0	1.20320238119e-41	0.0	5.22605438772e-40	0.0	1.82377360651e-38	0.0	5.18724784541e-37	0.0	1.21822966348e-35	0.0	2.38922155929e-34	0.0	3.95124151785e-33	0.0	5.55643338266e-32	0.0	6.69271439619e-31	0.0	6.94885531752e-30	0.0	6.25396978577e-29	0.0	4.90311231204e-28	0.0	3.36324597368e-27	0.0	2.02628621059e-26	0.0	1.07596180823e-25	0.0	5.05104293309e-25	0.0	2.10204202703e-24	0.0	7.77382406447e-24	0.0	2.56035001081e-23	0.0	7.52429390932e-23	0.0	1.97635734194e-22	0.0	4.64663570615e-22	0.0	9.79129792399e-22	0.0	1.85116726375e-21	0.0	3.14307462873e-21	0.0	4.79617962376e-21	0.0	6.58153301841e-21	0.0	8.12534940544e-21	0.0	9.02750653446e-21	0.0	9.02750653446e-21	0.0	8.12534940544e-21	0.0	6.58153301841e-21	0.0	4.79617962376e-21	0.0	3.14307462873e-21	0.0	1.85116726375e-21	0.0	9.79129792399e-22	0.0	4.64663570615e-22	0.0	1.97635734194e-22	0.0	7.52429390932e-23	0.0	2.56035001081e-23	0.0	7.77382406447e-24	0.0	2.10204202703e-24	0.0	5.05104293309e-25	0.0	1.07596180823e-25	0.0	2.02628621059e-26	0.0	3.36324597368e-27	0.0	4.90311231204e-28	0.0	6.25396978577e-29	0.0	6.94885531752e-30	0.0	6.69271439619e-31	0.0	5.55643338266e-32	0.0	3.95124151785e-33	0.0	2.38922155929e-34	0.0	1.21822966348e-35	0.0	5.18724784541e-37	0.0	1.82377360651e-38	0.0	5.22605438772e-40	0.0	1.20320238119e-41	0.0	2.19426248689e-43	0.0	3.12784088258e-45	0.0	3.42801072202e-47	0.0	2.7956785285e-49	0.0	1.58958460249e-51	0.0	5.6645004783e-54	0.0	1.08097026492e-56	0.0	8.55089496351e-60	0.0	1.56207682895e-63	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.97911028002e-60	0.0	1.08097026492e-56	0.0	1.35712119978e-53	0.0	7.02802040143e-51	0.0	1.94069675673e-48	0.0	3.35253348648e-46	0.0	4.04675860811e-44	0.0	3.65415673909e-42	0.0	2.55031835199e-40	0.0	1.39578510064e-38	0.0	6.05937459044e-37	0.0	2.11436825034e-35	0.0	6.01368984322e-34	0.0	1.4123189772e-32	0.0	2.76987416723e-31	0.0	4.58075634077e-30	0.0	6.44168860173e-29	0.0	7.75900277596e-28	0.0	8.05595226491e-27	0.0	7.25035703842e-26	0.0	5.68427991812e-25	0.0	3.89908089622e-24	0.0	2.34911568045e-23	0.0	1.24738486699e-22	0.0	5.85577895892e-22	0.0	2.43694097155e-21	0.0	9.012355664e-21	0.0	2.96826693406e-20	0.0	8.72307017355e-20	0.0	2.29123210623e-19	0.0	5.38694126309e-19	0.0	1.13512550029e-18	0.0	2.14609664898e-18	0.0	3.64383168408e-18	0.0	5.56031063211e-18	0.0	7.63010789598e-18	0.0	9.41988629133e-18	0.0	1.04657757846e-17	0.0	1.04657757846e-17	0.0	9.41988629133e-18	0.0	7.63010789598e-18	0.0	5.56031063211e-18	0.0	3.64383168408e-18	0.0	2.14609664898e-18	0.0	1.13512550029e-18	0.0	5.38694126309e-19	0.0	2.29123210623e-19	0.0	8.72307017355e-20	0.0	2.96826693406e-20	0.0	9.012355664e-21	0.0	2.43694097155e-21	0.0	5.85577895892e-22	0.0	1.24738486699e-22	0.0	2.34911568045e-23	0.0	3.89908089622e-24	0.0	5.68427991812e-25	0.0	7.25035703842e-26	0.0	8.05595226491e-27	0.0	7.75900277596e-28	0.0	6.44168860173e-29	0.0	4.58075634077e-30	0.0	2.76987416723e-31	0.0	1.4123189772e-32	0.0	6.01368984322e-34	0.0	2.11436825034e-35	0.0	6.05937459044e-37	0.0	1.39578510064e-38	0.0	2.55031835199e-40	0.0	3.65415673909e-42	0.0	4.04675860811e-44	0.0	3.35253348648e-46	0.0	1.94069675673e-48	0.0	7.02802040143e-51	0.0	1.35712119978e-53	0.0	1.08097026492e-56	0.0	1.97911028002e-60	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.04100081925e-57	0.0	5.6645004783e-54	0.0	7.02802040143e-51	0.0	3.56473116011e-48	0.0	9.55797462939e-46	0.0	1.59528073303e-43	0.0	1.86558106529e-41	0.0	1.64816742297e-39	0.0	1.13762352816e-37	0.0	6.20049935847e-36	0.0	2.6887013621e-34	0.0	9.3799142901e-33	0.0	2.66776064962e-31	0.0	6.26524058739e-30	0.0	1.22875409163e-28	0.0	2.03208620858e-27	0.0	2.85762122935e-26	0.0	3.44199982676e-25	0.0	3.57373068432e-24	0.0	3.21635761588e-23	0.0	2.52162437085e-22	0.0	1.72968565121e-21	0.0	1.04209986755e-20	0.0	5.5335699961e-20	0.0	2.59770369261e-19	0.0	1.08106036872e-18	0.0	3.99800432218e-18	0.0	1.3167638378e-17	0.0	3.86967331925e-17	0.0	1.01642192179e-16	0.0	2.38972087389e-16	0.0	5.03557208077e-16	0.0	9.52037846521e-16	0.0	1.61645360718e-15	0.0	2.46662989884e-15	0.0	3.38482029384e-15	0.0	4.17879048623e-15	0.0	4.64276138024e-15	0.0	4.64276138024e-15	0.0	4.17879048623e-15	0.0	3.38482029384e-15	0.0	2.46662989884e-15	0.0	1.61645360718e-15	0.0	9.52037846521e-16	0.0	5.03557208077e-16	0.0	2.38972087389e-16	0.0	1.01642192179e-16	0.0	3.86967331925e-17	0.0	1.3167638378e-17	0.0	3.99800432218e-18	0.0	1.08106036872e-18	0.0	2.59770369261e-19	0.0	5.5335699961e-20	0.0	1.04209986755e-20	0.0	1.72968565121e-21	0.0	2.52162437085e-22	0.0	3.21635761588e-23	0.0	3.57373068432e-24	0.0	3.44199982676e-25	0.0	2.85762122935e-26	0.0	2.03208620858e-27	0.0	1.22875409163e-28	0.0	6.26524058739e-30	0.0	2.66776064962e-31	0.0	9.3799142901e-33	0.0	2.6887013621e-34	0.0	6.20049935847e-36	0.0	1.13762352816e-37	0.0	1.64816742297e-39	0.0	1.86558106529e-41	0.0	1.59528073303e-43	0.0	9.55797462939e-46	0.0	3.56473116011e-48	0.0	7.02802040143e-51	0.0	5.6645004783e-54	0.0	1.04100081925e-57	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.93601856108e-55	0.0	1.58958460249e-51	0.0	1.94069675673e-48	0.0	9.55797462939e-46	0.0	2.45145537721e-43	0.0	3.86746938377e-41	0.0	4.27335016903e-39	0.0	3.61917229753e-37	0.0	2.44255709575e-35	0.0	1.31990409645e-33	0.0	5.70985709075e-32	0.0	1.99103547483e-30	0.0	5.6624052901e-29	0.0	1.32981123179e-27	0.0	2.60805759056e-26	0.0	4.31314767829e-25	0.0	6.06536391784e-24	0.0	7.30572034529e-23	0.0	7.58532198811e-22	0.0	6.8267897893e-21	0.0	5.35220319481e-20	0.0	3.67129584224e-19	0.0	2.21187989173e-18	0.0	1.17451240376e-17	0.0	5.51368322875e-17	0.0	2.29457441248e-16	0.0	8.48585211715e-16	0.0	2.79486021032e-15	0.0	8.21346674055e-15	0.0	2.15737788702e-14	0.0	5.07223512105e-14	0.0	1.06881125079e-13	0.0	2.02072127103e-13	0.0	3.43095833805e-13	0.0	5.23547621827e-13	0.0	7.1843555289e-13	0.0	8.86957472704e-13	0.0	9.85436315546e-13	0.0	9.85436315546e-13	0.0	8.86957472704e-13	0.0	7.1843555289e-13	0.0	5.23547621827e-13	0.0	3.43095833805e-13	0.0	2.02072127103e-13	0.0	1.06881125079e-13	0.0	5.07223512105e-14	0.0	2.15737788702e-14	0.0	8.21346674055e-15	0.0	2.79486021032e-15	0.0	8.48585211715e-16	0.0	2.29457441248e-16	0.0	5.51368322875e-17	0.0	1.17451240376e-17	0.0	2.21187989173e-18	0.0	3.67129584224e-19	0.0	5.35220319481e-20	0.0	6.8267897893e-21	0.0	7.58532198811e-22	0.0	7.30572034529e-23	0.0	6.06536391784e-24	0.0	4.31314767829e-25	0.0	2.60805759056e-26	0.0	1.32981123179e-27	0.0	5.6624052901e-29	0.0	1.99103547483e-30	0.0	5.70985709075e-32	0.0	1.31990409645e-33	0.0	2.44255709575e-35	0.0	3.61917229753e-37	0.0	4.27335016903e-39	0.0	3.86746938377e-41	0.0	2.45145537721e-43	0.0	9.55797462939e-46	0.0	1.94069675673e-48	0.0	1.58958460249e-51	0.0	2.93601856108e-55	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
