8.97751442711e-54	0.0	3.12686827496e-50	0.0	2.47227011726e-47	0.0	8.0123769262e-45	0.0	1.39110304681e-42	0.0	1.53041477888e-40	0.0	1.18486534476e-38	0.0	6.79469258542e-37	0.0	2.9471229928e-35	0.0	9.81324869329e-34	0.0	2.55157854164e-32	0.0	5.27174935012e-31	0.0	8.78990777603e-30	0.0	1.198340069e-28	0.0	1.35057816816e-27	0.0	1.27014373492e-26	0.0	1.00470354031e-25	0.0	6.73047077522e-25	0.0	3.84093841462e-24	0.0	1.87684636105e-23	0.0	7.88744683232e-23	0.0	2.86165871467e-22	0.0	8.9929398864e-22	0.0	2.45478359092e-21	0.0	5.8343728055e-21	0.0	1.20981554495e-20	0.0	2.19234325823e-20	0.0	3.47647298561e-20	0.0	4.82892739966e-20	0.0	5.87969281481e-20	0.0	6.27820532781e-20	0.0	5.87969281481e-20	0.0	4.82892739966e-20	0.0	3.47647298561e-20	0.0	2.19234325823e-20	0.0	1.20981554495e-20	0.0	5.8343728055e-21	0.0	2.45478359092e-21	0.0	8.9929398864e-22	0.0	2.86165871467e-22	0.0	7.88744683232e-23	0.0	1.87684636105e-23	0.0	3.84093841462e-24	0.0	6.73047077522e-25	0.0	1.00470354031e-25	0.0	1.27014373492e-26	0.0	1.35057816816e-27	0.0	1.198340069e-28	0.0	8.78990777603e-30	0.0	5.27174935012e-31	0.0	2.55157854164e-32	0.0	9.81324869329e-34	0.0	2.9471229928e-35	0.0	6.79469258542e-37	0.0	1.18486534476e-38	0.0	1.53041477888e-40	0.0	1.39110304681e-42	0.0	8.0123769262e-45	0.0	2.47227011726e-47	0.0	3.12686827496e-50	0.0	8.97751442711e-54	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.12686827496e-50	0.0	1.08785928822e-46	0.0	8.57110225922e-44	0.0	2.76145657921e-41	0.0	4.7582058922e-39	0.0	5.19618789225e-37	0.0	4.00225175002e-35	0.0	2.28942068992e-33	0.0	9.92201431769e-32	0.0	3.30322047451e-30	0.0	8.58862565765e-29	0.0	1.77447086269e-27	0.0	2.9586829612e-26	0.0	4.03361267257e-25	0.0	4.54604611405e-24	0.0	4.27530381173e-23	0.0	3.38183211669e-22	0.0	2.26547646294e-21	0.0	1.29285987036e-20	0.0	6.3174648513e-20	0.0	2.65491460376e-19	0.0	9.63234323359e-19	0.0	3.02702356576e-18	0.0	8.26280156704e-18	0.0	1.96384988633e-17	0.0	4.0722391243e-17	0.0	7.3794274072e-17	0.0	1.17018080696e-16	0.0	1.62541696273e-16	0.0	1.97910460146e-16	0.0	2.11324391334e-16	0.0	1.97910460146e-16	0.0	1.62541696273e-16	0.0	1.17018080696e-16	0.0	7.3794274072e-17	0.0	4.0722391243e-17	0.0	1.96384988633e-17	0.0	8.26280156704e-18	0.0	3.02702356576e-18	0.0	9.63234323359e-19	0.0	2.65491460376e-19	0.0	6.3174648513e-20	0.0	1.29285987036e-20	0.0	2.26547646294e-21	0.0	3.38183211669e-22	0.0	4.27530381173e-23	0.0	4.54604611405e-24	0.0	4.03361267257e-25	0.0	2.9586829612e-26	0.0	1.77447086269e-27	0.0	8.58862565765e-29	0.0	3.30322047451e-30	0.0	9.92201431769e-32	0.0	2.28942068992e-33	0.0	4.00225175002e-35	0.0	5.19618789225e-37	0.0	4.7582058922e-39	0.0	2.76145657921e-41	0.0	8.57110225922e-44	0.0	1.08785928822e-46	0.0	3.12686827496e-50	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.47227011726e-47	0.0	8.57110225922e-44	0.0	6.67926366182e-41	0.0	2.11170882154e-38	0.0	3.54900552618e-36	0.0	3.77959955198e-34	0.0	2.85915168052e-32	0.0	1.6211389981e-30	0.0	7.00528410892e-29	0.0	2.33070671754e-27	0.0	6.05951321663e-26	0.0	1.25193197446e-24	0.0	2.087422037e-23	0.0	2.84581080687e-22	0.0	3.20734493037e-21	0.0	3.01632972082e-20	0.0	2.38596393931e-19	0.0	1.59834816142e-18	0.0	9.12143750142e-18	0.0	4.45712347715e-17	0.0	1.87310614127e-16	0.0	6.79584994566e-16	0.0	2.13563796846e-15	0.0	5.82960534301e-15	0.0	1.38554335323e-14	0.0	2.87306269725e-14	0.0	5.20636361558e-14	0.0	8.2559071874e-14	0.0	1.14677078151e-13	0.0	1.39630592184e-13	0.0	1.49094443432e-13	0.0	1.39630592184e-13	0.0	1.14677078151e-13	0.0	8.2559071874e-14	0.0	5.20636361558e-14	0.0	2.87306269725e-14	0.0	1.38554335323e-14	0.0	5.82960534301e-15	0.0	2.13563796846e-15	0.0	6.79584994566e-16	0.0	1.87310614127e-16	0.0	4.45712347715e-17	0.0	9.12143750142e-18	0.0	1.59834816142e-18	0.0	2.38596393931e-19	0.0	3.01632972082e-20	0.0	3.20734493037e-21	0.0	2.84581080687e-22	0.0	2.087422037e-23	0.0	1.25193197446e-24	0.0	6.05951321663e-26	0.0	2.33070671754e-27	0.0	7.00528410892e-29	0.0	1.6211389981e-30	0.0	2.85915168052e-32	0.0	3.77959955198e-34	0.0	3.54900552618e-36	0.0	2.11170882154e-38	0.0	6.67926366182e-41	0.0	8.57110225922e-44	0.0	2.47227011726e-47	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.0123769262e-45	0.0	2.76145657921e-41	0.0	2.11170882154e-38	0.0	6.45460889507e-36	0.0	1.03443614283e-33	0.0	1.04631599702e-31	0.0	7.60797547212e-30	0.0	4.22719875364e-28	0.0	1.81422978976e-26	0.0	6.02706001076e-25	0.0	1.56664594536e-23	0.0	3.23674632507e-22	0.0	5.39682251574e-21	0.0	7.35756134113e-20	0.0	8.2922719232e-19	0.0	7.79842106063e-18	0.0	6.16867290924e-17	0.0	4.13237050251e-16	0.0	2.35825711702e-15	0.0	1.15234502893e-14	0.0	4.84272998406e-14	0.0	1.7569995407e-13	0.0	5.52147996159e-13	0.0	1.50718659065e-12	0.0	3.58218479618e-12	0.0	7.42801839336e-12	0.0	1.34605362897e-11	0.0	2.13448284649e-11	0.0	2.96486201509e-11	0.0	3.61001034893e-11	0.0	3.85468882814e-11	0.0	3.61001034893e-11	0.0	2.96486201509e-11	0.0	2.13448284649e-11	0.0	1.34605362897e-11	0.0	7.42801839336e-12	0.0	3.58218479618e-12	0.0	1.50718659065e-12	0.0	5.52147996159e-13	0.0	1.7569995407e-13	0.0	4.84272998406e-14	0.0	1.15234502893e-14	0.0	2.35825711702e-15	0.0	4.13237050251e-16	0.0	6.16867290924e-17	0.0	7.79842106063e-18	0.0	8.2922719232e-19	0.0	7.35756134113e-20	0.0	5.39682251574e-21	0.0	3.23674632507e-22	0.0	1.56664594536e-23	0.0	6.02706001076e-25	0.0	1.81422978976e-26	0.0	4.22719875364e-28	0.0	7.60797547212e-30	0.0	1.04631599702e-31	0.0	1.03443614283e-33	0.0	6.45460889507e-36	0.0	2.11170882154e-38	0.0	2.76145657921e-41	0.0	8.0123769262e-45	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.39110304681e-42	0.0	4.7582058922e-39	0.0	3.54900552618e-36	0.0	1.03443614283e-33	0.0	1.53958589635e-31	0.0	1.42099967584e-29	0.0	9.53611427512e-28	0.0	5.06511772283e-26	0.0	2.13962437788e-24	0.0	7.08308545765e-23	0.0	1.84029540952e-21	0.0	3.80200847481e-20	0.0	6.33931613404e-19	0.0	8.64247546792e-18	0.0	9.74042257218e-17	0.0	9.16032629178e-16	0.0	7.2459612268e-15	0.0	4.85404184603e-14	0.0	2.77009980658e-13	0.0	1.35358893596e-12	0.0	5.68845750335e-12	0.0	2.063839457e-11	0.0	6.48574341755e-11	0.0	1.77039952645e-10	0.0	4.20777248562e-10	0.0	8.72523702618e-10	0.0	1.58112653211e-09	0.0	2.50724591374e-09	0.0	3.48264132662e-09	0.0	4.24045745357e-09	0.0	4.52786623654e-09	0.0	4.24045745357e-09	0.0	3.48264132662e-09	0.0	2.50724591374e-09	0.0	1.58112653211e-09	0.0	8.72523702618e-10	0.0	4.20777248562e-10	0.0	1.77039952645e-10	0.0	6.48574341755e-11	0.0	2.063839457e-11	0.0	5.68845750335e-12	0.0	1.35358893596e-12	0.0	2.77009980658e-13	0.0	4.85404184603e-14	0.0	7.2459612268e-15	0.0	9.16032629178e-16	0.0	9.74042257218e-17	0.0	8.64247546792e-18	0.0	6.33931613404e-19	0.0	3.80200847481e-20	0.0	1.84029540952e-21	0.0	7.08308545765e-23	0.0	2.13962437788e-24	0.0	5.06511772283e-26	0.0	9.53611427512e-28	0.0	1.42099967584e-29	0.0	1.53958589635e-31	0.0	1.03443614283e-33	0.0	3.54900552618e-36	0.0	4.7582058922e-39	0.0	1.39110304681e-42	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
