2.59424156173e-31	0.0	3.00413172848e-28	0.0	7.40972463343e-26	0.0	7.27626569226e-24	0.0	3.93042821686e-22	0.0	1.39565398874e-20	0.0	3.42370132131e-19	0.0	5.86563742175e-18	0.0	7.18522681733e-17	0.0	6.46668418345e-16	0.0	4.37147809833e-15	0.0	2.25799481164e-14	0.0	9.0319792077e-14	0.0	2.82716982133e-13	0.0	6.98137853717e-13	0.0	1.36835019319e-12	0.0	2.13804717681e-12	0.0	2.67070944921e-12	0.0	2.67070944921e-12	0.0	2.13804717681e-12	0.0	1.36835019319e-12	0.0	6.98137853717e-13	0.0	2.82716982133e-13	0.0	9.0319792077e-14	0.0	2.25799481164e-14	0.0	4.37147809833e-15	0.0	6.46668418345e-16	0.0	7.18522681733e-17	0.0	5.86563742175e-18	0.0	3.42370132131e-19	0.0	1.39565398874e-20	0.0	3.93042821686e-22	0.0	7.27626569226e-24	0.0	7.40972463343e-26	0.0	3.00413172848e-28	0.0	2.59424156173e-31	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.00413172848e-28	0.0	3.46713899121e-25	0.0	8.4615670088e-23	0.0	8.16885721576e-21	0.0	4.33825088101e-19	0.0	1.52650043183e-17	0.0	3.73609485766e-16	0.0	6.39943253867e-15	0.0	7.83908555509e-14	0.0	7.0551525582e-13	0.0	4.76928262749e-12	0.0	2.46347234107e-11	0.0	9.85388931669e-11	0.0	3.08444227519e-10	0.0	7.61668398418e-10	0.0	1.49287006079e-09	0.0	2.33260946991e-09	0.0	2.9137440091e-09	0.0	2.9137440091e-09	0.0	2.33260946991e-09	0.0	1.49287006079e-09	0.0	7.61668398418e-10	0.0	3.08444227519e-10	0.0	9.85388931669e-11	0.0	2.46347234107e-11	0.0	4.76928262749e-12	0.0	7.0551525582e-13	0.0	7.83908555509e-14	0.0	6.39943253867e-15	0.0	3.73609485766e-16	0.0	1.52650043183e-17	0.0	4.33825088101e-19	0.0	8.16885721576e-21	0.0	8.4615670088e-23	0.0	3.46713899121e-25	0.0	3.00413172848e-28	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7.40972463343e-26	0.0	8.4615670088e-23	0.0	1.99499657424e-20	0.0	1.81582022288e-18	0.0	9.04967616627e-17	0.0	3.07084945056e-15	0.0	7.44547214509e-14	0.0	1.27415046968e-12	0.0	1.56077094628e-11	0.0	1.40468678809e-10	0.0	9.49568123713e-10	0.0	4.90479376595e-09	0.0	1.96191749263e-08	0.0	6.14115001538e-08	0.0	1.51648806459e-07	0.0	2.97231660628e-07	0.0	4.64424469711e-07	0.0	5.8012883586e-07	0.0	5.8012883586e-07	0.0	4.64424469711e-07	0.0	2.97231660628e-07	0.0	1.51648806459e-07	0.0	6.14115001538e-08	0.0	1.96191749263e-08	0.0	4.90479376595e-09	0.0	9.49568123713e-10	0.0	1.40468678809e-10	0.0	1.56077094628e-11	0.0	1.27415046968e-12	0.0	7.44547214509e-14	0.0	3.07084945056e-15	0.0	9.04967616627e-17	0.0	1.81582022288e-18	0.0	1.99499657424e-20	0.0	8.4615670088e-23	0.0	7.40972463343e-26	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7.27626569226e-24	0.0	8.16885721576e-21	0.0	1.81582022288e-18	0.0	1.47341045502e-16	0.0	6.31822326734e-15	0.0	1.93523128199e-13	0.0	4.55777991258e-12	0.0	7.77743700339e-11	0.0	9.52659344226e-10	0.0	8.57384862895e-09	0.0	5.79591991823e-08	0.0	2.99375997194e-07	0.0	1.19750397213e-06	0.0	3.74840000029e-06	0.0	9.25625305671e-06	0.0	1.81422559872e-05	0.0	2.83472749777e-05	0.0	3.5409571857e-05	0.0	3.5409571857e-05	0.0	2.83472749777e-05	0.0	1.81422559872e-05	0.0	9.25625305671e-06	0.0	3.74840000029e-06	0.0	1.19750397213e-06	0.0	2.99375997194e-07	0.0	5.79591991823e-08	0.0	8.57384862895e-09	0.0	9.52659344226e-10	0.0	7.77743700339e-11	0.0	4.55777991258e-12	0.0	1.93523128199e-13	0.0	6.31822326734e-15	0.0	1.47341045502e-16	0.0	1.81582022288e-18	0.0	8.16885721576e-21	0.0	7.27626569226e-24	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.93042821686e-22	0.0	4.33825088101e-19	0.0	9.04967616627e-17	0.0	6.31822326734e-15	0.0	2.05223655845e-13	0.0	4.73043738201e-12	0.0	1.00321843837e-10	0.0	1.69292140977e-09	0.0	2.07333791936e-08	0.0	1.86594942721e-07	0.0	1.26138068963e-06	0.0	6.51539409915e-06	0.0	2.60615753314e-05	0.0	8.15773566443e-05	0.0	0.000201446125257	0.0	0.000394834405253	0.0	0.000616928758058	0.0	0.000770627272112	0.0	0.000770627272112	0.0	0.000616928758058	0.0	0.000394834405253	0.0	0.000201446125257	0.0	8.15773566443e-05	0.0	2.60615753314e-05	0.0	6.51539409915e-06	0.0	1.26138068963e-06	0.0	1.86594942721e-07	0.0	2.07333791936e-08	0.0	1.69292140977e-09	0.0	1.00321843837e-10	0.0	4.73043738201e-12	0.0	2.05223655845e-13	0.0	6.31822326734e-15	0.0	9.04967616627e-17	0.0	4.33825088101e-19	0.0	3.93042821686e-22	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
