1.96738434994e-13	0.0	3.89542101289e-11	0.0	1.39526898098e-09	0.0	2.10287811012e-08	0.0	1.83415898392e-07	0.0	8.87277750565e-07	0.0	2.46431612597e-06	0.0	4.07353323655e-06	0.0	4.07353323655e-06	0.0	2.46431612597e-06	0.0	8.87277750565e-07	0.0	1.83415898392e-07	0.0	2.10287811012e-08	0.0	1.39526898098e-09	0.0	3.89542101289e-11	0.0	1.96738434994e-13	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.89542101289e-11	0.0	7.56951128641e-09	0.0	2.55371407084e-07	0.0	3.63177183615e-06	0.0	3.13712419335e-05	0.0	0.000151734391487	0.0	0.000421406955037	0.0	0.000696581752961	0.0	0.000696581752961	0.0	0.000421406955037	0.0	0.000151734391487	0.0	3.13712419335e-05	0.0	3.63177183615e-06	0.0	2.55371407084e-07	0.0	7.56951128641e-09	0.0	3.89542101289e-11	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.39526898098e-09	0.0	2.55371407084e-07	0.0	6.85200129552e-06	0.0	7.16521085142e-05	0.0	0.000580448451627	0.0	0.00280435195176	0.0	0.00778607071049	0.0	0.0128693941197	0.0	0.0128693941197	0.0	0.00778607071049	0.0	0.00280435195176	0.0	0.000580448451627	0.0	7.16521085142e-05	0.0	6.85200129552e-06	0.0	2.55371407084e-07	0.0	1.39526898098e-09	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.10287811012e-08	0.0	3.63177183615e-06	0.0	7.16521085142e-05	0.0	0.000274885248132	0.0	0.0012642929304	0.0	0.00602494048927	0.0	0.0166646686981	0.0	0.0275203497291	0.0	0.0275203497291	0.0	0.0166646686981	0.0	0.00602494048927	0.0	0.0012642929304	0.0	0.000274885248132	0.0	7.16521085142e-05	0.0	3.63177183615e-06	0.0	2.10287811012e-08	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.83415898392e-07	0.0	3.13712419335e-05	0.0	0.000580448451627	0.0	0.0012642929304	0.0	0.000491567648497	0.0	0.00153105177392	0.0	0.00361142764578	0.0	0.00572359977303	0.0	0.00572359977303	0.0	0.00361142764578	0.0	0.00153105177392	0.0	0.000491567648497	0.0	0.0012642929304	0.0	0.000580448451627	0.0	3.13712419335e-05	0.0	1.83415898392e-07	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
