9.02818367772e-63	0.0	4.3001238857e-59	0.0	4.71166190201e-56	0.0	2.1350857137e-53	0.0	5.18411791318e-51	0.0	7.91327161107e-49	0.0	8.44274828427e-47	0.0	6.69332729134e-45	0.0	4.0590511613e-43	0.0	1.91274267509e-41	0.0	7.10591239769e-40	0.0	2.11364158549e-38	0.0	5.10932670586e-37	0.0	1.01702737559e-35	0.0	1.68587853862e-34	0.0	2.34974003997e-33	0.0	2.77654828937e-32	0.0	2.80152761652e-31	0.0	2.42885527e-30	0.0	1.81928660667e-29	0.0	1.18299111599e-28	0.0	6.70629884347e-28	0.0	3.32682304198e-27	0.0	1.44896035704e-26	0.0	5.55686359148e-26	0.0	1.88133173753e-25	0.0	5.63564610725e-25	0.0	1.49665443946e-24	0.0	3.52973731958e-24	0.0	7.40363452051e-24	0.0	1.38283440322e-23	0.0	2.30232574938e-23	0.0	3.41976314922e-23	0.0	4.53456197197e-23	0.0	5.37008247372e-23	0.0	5.68132807016e-23	0.0	5.37008247372e-23	0.0	4.53456197197e-23	0.0	3.41976314922e-23	0.0	2.30232574938e-23	0.0	1.38283440322e-23	0.0	7.40363452051e-24	0.0	3.52973731958e-24	0.0	1.49665443946e-24	0.0	5.63564610725e-25	0.0	1.88133173753e-25	0.0	5.55686359148e-26	0.0	1.44896035704e-26	0.0	3.32682304198e-27	0.0	6.70629884347e-28	0.0	1.18299111599e-28	0.0	1.81928660667e-29	0.0	2.42885527e-30	0.0	2.80152761652e-31	0.0	2.77654828937e-32	0.0	2.34974003997e-33	0.0	1.68587853862e-34	0.0	1.01702737559e-35	0.0	5.10932670586e-37	0.0	2.11364158549e-38	0.0	7.10591239769e-40	0.0	1.91274267509e-41	0.0	4.0590511613e-43	0.0	6.69332729134e-45	0.0	8.44274828427e-47	0.0	7.91327161107e-49	0.0	5.18411791318e-51	0.0	2.1350857137e-53	0.0	4.71166190201e-56	0.0	4.3001238857e-59	0.0	9.02818367772e-63	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.3001238857e-59	0.0	2.04645450696e-55	0.0	2.23657780597e-52	0.0	1.00912985568e-49	0.0	2.43623529961e-47	0.0	3.69632402002e-45	0.0	3.92431289034e-43	0.0	3.10198589977e-41	0.0	1.87870572321e-39	0.0	8.84932601492e-38	0.0	3.28724669295e-36	0.0	9.77771866567e-35	0.0	2.36357463557e-33	0.0	4.70476864052e-32	0.0	7.79887412029e-31	0.0	1.08698974249e-29	0.0	1.28443123866e-28	0.0	1.2959866754e-27	0.0	1.1235884479e-26	0.0	8.41601984246e-26	0.0	5.47251690256e-25	0.0	3.10233384499e-24	0.0	1.53898833922e-23	0.0	6.70289061165e-23	0.0	2.57060509742e-22	0.0	8.70304061782e-22	0.0	2.60704988921e-21	0.0	6.92352343692e-21	0.0	1.63285648404e-20	0.0	3.42492132919e-20	0.0	6.39699194929e-20	0.0	1.06505589166e-19	0.0	1.58198243283e-19	0.0	2.09768836823e-19	0.0	2.48420015234e-19	0.0	2.62818236526e-19	0.0	2.48420015234e-19	0.0	2.09768836823e-19	0.0	1.58198243283e-19	0.0	1.06505589166e-19	0.0	6.39699194929e-20	0.0	3.42492132919e-20	0.0	1.63285648404e-20	0.0	6.92352343692e-21	0.0	2.60704988921e-21	0.0	8.70304061782e-22	0.0	2.57060509742e-22	0.0	6.70289061165e-23	0.0	1.53898833922e-23	0.0	3.10233384499e-24	0.0	5.47251690256e-25	0.0	8.41601984246e-26	0.0	1.1235884479e-26	0.0	1.2959866754e-27	0.0	1.28443123866e-28	0.0	1.08698974249e-29	0.0	7.79887412029e-31	0.0	4.70476864052e-32	0.0	2.36357463557e-33	0.0	9.77771866567e-35	0.0	3.28724669295e-36	0.0	8.84932601492e-38	0.0	1.87870572321e-39	0.0	3.10198589977e-41	0.0	3.92431289034e-43	0.0	3.69632402002e-45	0.0	2.43623529961e-47	0.0	1.00912985568e-49	0.0	2.23657780597e-52	0.0	2.04645450696e-55	0.0	4.3001238857e-59	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.71166190201e-56	0.0	2.23657780597e-52	0.0	2.42497147147e-49	0.0	1.07929225829e-46	0.0	2.55793505544e-44	0.0	3.80400778194e-42	0.0	3.97197884684e-40	0.0	3.10788647182e-38	0.0	1.8738018055e-36	0.0	8.81341941534e-35	0.0	3.2728228221e-33	0.0	9.73432534837e-32	0.0	2.353074811e-30	0.0	4.6838677145e-29	0.0	7.76422763267e-28	0.0	1.08216079174e-26	0.0	1.27872515427e-25	0.0	1.290229256e-24	0.0	1.11859690744e-23	0.0	8.37863168341e-23	0.0	5.44820525214e-22	0.0	3.08855173024e-21	0.0	1.53215138519e-20	0.0	6.67311302735e-20	0.0	2.55918518705e-19	0.0	8.66437736928e-19	0.0	2.5954680729e-18	0.0	6.89276569154e-18	0.0	1.62560252087e-17	0.0	3.40970611988e-17	0.0	6.36857331947e-17	0.0	1.06032438201e-16	0.0	1.57495447758e-16	0.0	2.08836938992e-16	0.0	2.47316409585e-16	0.0	2.61650666794e-16	0.0	2.47316409585e-16	0.0	2.08836938992e-16	0.0	1.57495447758e-16	0.0	1.06032438201e-16	0.0	6.36857331947e-17	0.0	3.40970611988e-17	0.0	1.62560252087e-17	0.0	6.89276569154e-18	0.0	2.5954680729e-18	0.0	8.66437736928e-19	0.0	2.55918518705e-19	0.0	6.67311302735e-20	0.0	1.53215138519e-20	0.0	3.08855173024e-21	0.0	5.44820525214e-22	0.0	8.37863168341e-23	0.0	1.11859690744e-23	0.0	1.290229256e-24	0.0	1.27872515427e-25	0.0	1.08216079174e-26	0.0	7.76422763267e-28	0.0	4.6838677145e-29	0.0	2.353074811e-30	0.0	9.73432534837e-32	0.0	3.2728228221e-33	0.0	8.81341941534e-35	0.0	1.8738018055e-36	0.0	3.10788647182e-38	0.0	3.97197884684e-40	0.0	3.80400778194e-42	0.0	2.55793505544e-44	0.0	1.07929225829e-46	0.0	2.42497147147e-49	0.0	2.23657780597e-52	0.0	4.71166190201e-56	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1350857137e-53	0.0	1.00912985568e-49	0.0	1.07929225829e-46	0.0	4.68918844706e-44	0.0	1.07405560903e-41	0.0	1.53596932562e-39	0.0	1.54962236579e-37	0.0	1.18625009903e-35	0.0	7.08135583237e-34	0.0	3.31997390229e-32	0.0	1.23194538817e-30	0.0	3.66375137265e-29	0.0	8.85628567428e-28	0.0	1.76287028871e-26	0.0	2.92222731898e-25	0.0	4.07293548924e-24	0.0	4.81274603695e-23	0.0	4.85604409813e-22	0.0	4.21007033076e-21	0.0	3.15347096243e-20	0.0	2.05054449332e-19	0.0	1.16244018896e-18	0.0	5.76656796216e-18	0.0	2.51156381565e-17	0.0	9.63202164719e-17	0.0	3.26101724887e-16	0.0	9.76857977658e-16	0.0	2.59423462928e-15	0.0	6.1182905989e-15	0.0	1.28331327187e-14	0.0	2.39694401113e-14	0.0	3.99074965433e-14	0.0	5.92766623461e-14	0.0	7.86000922202e-14	0.0	9.30826351639e-14	0.0	9.84776287121e-14	0.0	9.30826351639e-14	0.0	7.86000922202e-14	0.0	5.92766623461e-14	0.0	3.99074965433e-14	0.0	2.39694401113e-14	0.0	1.28331327187e-14	0.0	6.1182905989e-15	0.0	2.59423462928e-15	0.0	9.76857977658e-16	0.0	3.26101724887e-16	0.0	9.63202164719e-17	0.0	2.51156381565e-17	0.0	5.76656796216e-18	0.0	1.16244018896e-18	0.0	2.05054449332e-19	0.0	3.15347096243e-20	0.0	4.21007033076e-21	0.0	4.85604409813e-22	0.0	4.81274603695e-23	0.0	4.07293548924e-24	0.0	2.92222731898e-25	0.0	1.76287028871e-26	0.0	8.85628567428e-28	0.0	3.66375137265e-29	0.0	1.23194538817e-30	0.0	3.31997390229e-32	0.0	7.08135583237e-34	0.0	1.18625009903e-35	0.0	1.54962236579e-37	0.0	1.53596932562e-39	0.0	1.07405560903e-41	0.0	4.68918844706e-44	0.0	1.07929225829e-46	0.0	1.00912985568e-49	0.0	2.1350857137e-53	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.18411791318e-51	0.0	2.43623529961e-47	0.0	2.55793505544e-44	0.0	1.07405560903e-41	0.0	2.33568501319e-39	0.0	3.12850810626e-37	0.0	2.96180545998e-35	0.0	2.16971229654e-33	0.0	1.26833629096e-31	0.0	5.9051797195e-30	0.0	2.18773083113e-28	0.0	6.50462863097e-27	0.0	1.57231261086e-25	0.0	3.12973325792e-24	0.0	5.18801188317e-23	0.0	7.23093564677e-22	0.0	8.54436731658e-21	0.0	8.621237057e-20	0.0	7.47439965837e-19	0.0	5.59855309591e-18	0.0	3.64045915061e-17	0.0	2.06375235296e-16	0.0	1.02377466931e-15	0.0	4.45893542171e-15	0.0	1.71003269905e-14	0.0	5.78948670592e-14	0.0	1.73427671294e-13	0.0	4.60570605796e-13	0.0	1.08621817617e-12	0.0	2.27834585347e-12	0.0	4.25544375519e-12	0.0	7.08502602322e-12	0.0	1.05237544739e-11	0.0	1.39543631408e-11	0.0	1.65255390483e-11	0.0	1.74833458013e-11	0.0	1.65255390483e-11	0.0	1.39543631408e-11	0.0	1.05237544739e-11	0.0	7.08502602322e-12	0.0	4.25544375519e-12	0.0	2.27834585347e-12	0.0	1.08621817617e-12	0.0	4.60570605796e-13	0.0	1.73427671294e-13	0.0	5.78948670592e-14	0.0	1.71003269905e-14	0.0	4.45893542171e-15	0.0	1.02377466931e-15	0.0	2.06375235296e-16	0.0	3.64045915061e-17	0.0	5.59855309591e-18	0.0	7.47439965837e-19	0.0	8.621237057e-20	0.0	8.54436731658e-21	0.0	7.23093564677e-22	0.0	5.18801188317e-23	0.0	3.12973325792e-24	0.0	1.57231261086e-25	0.0	6.50462863097e-27	0.0	2.18773083113e-28	0.0	5.9051797195e-30	0.0	1.26833629096e-31	0.0	2.16971229654e-33	0.0	2.96180545998e-35	0.0	3.12850810626e-37	0.0	2.33568501319e-39	0.0	1.07405560903e-41	0.0	2.55793505544e-44	0.0	2.43623529961e-47	0.0	5.18411791318e-51	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
