8.98668566358e-72	0.0	5.61038785978e-68	0.0	8.13922053613e-65	0.0	4.91923321288e-62	0.0	1.59565815924e-59	0.0	3.23885646626e-57	0.0	4.56604906876e-55	0.0	4.77797462256e-53	0.0	3.84744006049e-51	0.0	2.42946518891e-49	0.0	1.21955398284e-47	0.0	4.93378950366e-46	0.0	1.63096121087e-44	0.0	4.46238298809e-43	0.0	1.02202124683e-41	0.0	1.97863310237e-40	0.0	3.26551752127e-39	0.0	4.62822137242e-38	0.0	5.66957118121e-37	0.0	6.03707247107e-36	0.0	5.61598666622e-35	0.0	4.5844789112e-34	0.0	3.29722543179e-33	0.0	2.09676112525e-32	0.0	1.18270432221e-31	0.0	5.93433720712e-31	0.0	2.65552811413e-30	0.0	1.06221124565e-29	0.0	3.80580534316e-29	0.0	1.22365013649e-28	0.0	3.53634889447e-28	0.0	9.19965893461e-28	0.0	2.15706846699e-27	0.0	4.56371510372e-27	0.0	8.72080161256e-27	0.0	1.50638499691e-26	0.0	2.35372655768e-26	0.0	3.32857166958e-26	0.0	4.26213920849e-26	0.0	4.9430726915e-26	0.0	5.19331574651e-26	0.0	4.9430726915e-26	0.0	4.26213920849e-26	0.0	3.32857166958e-26	0.0	2.35372655768e-26	0.0	1.50638499691e-26	0.0	8.72080161256e-27	0.0	4.56371510372e-27	0.0	2.15706846699e-27	0.0	9.19965893461e-28	0.0	3.53634889447e-28	0.0	1.22365013649e-28	0.0	3.80580534316e-29	0.0	1.06221124565e-29	0.0	2.65552811413e-30	0.0	5.93433720712e-31	0.0	1.18270432221e-31	0.0	2.09676112525e-32	0.0	3.29722543179e-33	0.0	4.5844789112e-34	0.0	5.61598666622e-35	0.0	6.03707247107e-36	0.0	5.66957118121e-37	0.0	4.62822137242e-38	0.0	3.26551752127e-39	0.0	1.97863310237e-40	0.0	1.02202124683e-41	0.0	4.46238298809e-43	0.0	1.63096121087e-44	0.0	4.93378950366e-46	0.0	1.21955398284e-47	0.0	2.42946518891e-49	0.0	3.84744006049e-51	0.0	4.77797462256e-53	0.0	4.56604906876e-55	0.0	3.23885646626e-57	0.0	1.59565815924e-59	0.0	4.91923321288e-62	0.0	8.13922053613e-65	0.0	5.61038785978e-68	0.0	8.98668566358e-72	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.61038785978e-68	0.0	3.50035001271e-64	0.0	5.06821334919e-61	0.0	3.05306910755e-58	0.0	9.85928794315e-56	0.0	1.99132851367e-53	0.0	2.79486574036e-51	0.0	2.91552142903e-49	0.0	2.34380610224e-47	0.0	1.47898217756e-45	0.0	7.4226568762e-44	0.0	3.00273319899e-42	0.0	9.92603979901e-41	0.0	2.7158064343e-39	0.0	6.22002131343e-38	0.0	1.20419610613e-36	0.0	1.98739396345e-35	0.0	2.81673552726e-34	0.0	3.45050102089e-33	0.0	3.6741623059e-32	0.0	3.41788948506e-31	0.0	2.79011386535e-30	0.0	2.00669139779e-29	0.0	1.27608882082e-28	0.0	7.19793850497e-28	0.0	3.61163762425e-27	0.0	1.61615441026e-26	0.0	6.46461764104e-26	0.0	2.31621313185e-25	0.0	7.4471347307e-25	0.0	2.15222193717e-24	0.0	5.59891242761e-24	0.0	1.31279186901e-23	0.0	2.77747701212e-23	0.0	5.3074798614e-23	0.0	9.16785909121e-23	0.0	1.432477983e-22	0.0	2.02576871811e-22	0.0	2.59393792229e-22	0.0	3.00835404005e-22	0.0	3.16065196333e-22	0.0	3.00835404005e-22	0.0	2.59393792229e-22	0.0	2.02576871811e-22	0.0	1.432477983e-22	0.0	9.16785909121e-23	0.0	5.3074798614e-23	0.0	2.77747701212e-23	0.0	1.31279186901e-23	0.0	5.59891242761e-24	0.0	2.15222193717e-24	0.0	7.4471347307e-25	0.0	2.31621313185e-25	0.0	6.46461764104e-26	0.0	1.61615441026e-26	0.0	3.61163762425e-27	0.0	7.19793850497e-28	0.0	1.27608882082e-28	0.0	2.00669139779e-29	0.0	2.79011386535e-30	0.0	3.41788948506e-31	0.0	3.6741623059e-32	0.0	3.45050102089e-33	0.0	2.81673552726e-34	0.0	1.98739396345e-35	0.0	1.20419610613e-36	0.0	6.22002131343e-38	0.0	2.7158064343e-39	0.0	9.92603979901e-41	0.0	3.00273319899e-42	0.0	7.4226568762e-44	0.0	1.47898217756e-45	0.0	2.34380610224e-47	0.0	2.91552142903e-49	0.0	2.79486574036e-51	0.0	1.99132851367e-53	0.0	9.85928794315e-56	0.0	3.05306910755e-58	0.0	5.06821334919e-61	0.0	3.50035001271e-64	0.0	5.61038785978e-68	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.13922053613e-65	0.0	5.06821334919e-61	0.0	7.29417747345e-58	0.0	4.34882344952e-55	0.0	1.38461289559e-52	0.0	2.75190225221e-50	0.0	3.8058954257e-48	0.0	3.92893188127e-46	0.0	3.14066791277e-44	0.0	1.97717838525e-42	0.0	9.91563605882e-41	0.0	4.01052974413e-39	0.0	1.32570884592e-37	0.0	3.62718373501e-36	0.0	8.30735052075e-35	0.0	1.60830302937e-33	0.0	2.65432824065e-32	0.0	3.76198217054e-31	0.0	4.60842815891e-30	0.0	4.90714621686e-29	0.0	4.56487276823e-28	0.0	3.72642674957e-27	0.0	2.68010155274e-26	0.0	1.70432166794e-25	0.0	9.61343940825e-25	0.0	4.82363935748e-24	0.0	2.15850725686e-23	0.0	8.63402902745e-23	0.0	3.09349330843e-22	0.0	9.94626148156e-22	0.0	2.87446956817e-21	0.0	7.47780844998e-21	0.0	1.7533416102e-20	0.0	3.70954919182e-20	0.0	7.08857626706e-20	0.0	1.22444305152e-19	0.0	1.913192268e-19	0.0	2.70558088447e-19	0.0	3.46441762839e-19	0.0	4.01790446843e-19	0.0	4.22131088214e-19	0.0	4.01790446843e-19	0.0	3.46441762839e-19	0.0	2.70558088447e-19	0.0	1.913192268e-19	0.0	1.22444305152e-19	0.0	7.08857626706e-20	0.0	3.70954919182e-20	0.0	1.7533416102e-20	0.0	7.47780844998e-21	0.0	2.87446956817e-21	0.0	9.94626148156e-22	0.0	3.09349330843e-22	0.0	8.63402902745e-23	0.0	2.15850725686e-23	0.0	4.82363935748e-24	0.0	9.61343940825e-25	0.0	1.70432166794e-25	0.0	2.68010155274e-26	0.0	3.72642674957e-27	0.0	4.56487276823e-28	0.0	4.90714621686e-29	0.0	4.60842815891e-30	0.0	3.76198217054e-31	0.0	2.65432824065e-32	0.0	1.60830302937e-33	0.0	8.30735052075e-35	0.0	3.62718373501e-36	0.0	1.32570884592e-37	0.0	4.01052974413e-39	0.0	9.91563605882e-41	0.0	1.97717838525e-42	0.0	3.14066791277e-44	0.0	3.92893188127e-46	0.0	3.8058954257e-48	0.0	2.75190225221e-50	0.0	1.38461289559e-52	0.0	4.34882344952e-55	0.0	7.29417747345e-58	0.0	5.06821334919e-61	0.0	8.13922053613e-65	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.91923321288e-62	0.0	3.05306910755e-58	0.0	4.34882344952e-55	0.0	2.54634525864e-52	0.0	7.90197021017e-50	0.0	1.52342660728e-47	0.0	2.04644262775e-45	0.0	2.06774315259e-43	0.0	1.63331078018e-41	0.0	1.02311292197e-39	0.0	5.12281979712e-38	0.0	2.07122258014e-36	0.0	6.84613721263e-35	0.0	1.87311308033e-33	0.0	4.28999519384e-32	0.0	8.30543048271e-31	0.0	1.37072045972e-29	0.0	1.94272353027e-28	0.0	2.37983632457e-27	0.0	2.53409718329e-26	0.0	2.35734390475e-25	0.0	1.92436237123e-24	0.0	1.38403004426e-23	0.0	8.80127990341e-23	0.0	4.96447194552e-22	0.0	2.49097344338e-21	0.0	1.11467376719e-20	0.0	4.45869506878e-20	0.0	1.59750949594e-19	0.0	5.13634444355e-19	0.0	1.48440354419e-18	0.0	3.86161171745e-18	0.0	9.05442356796e-18	0.0	1.91564663917e-17	0.0	3.66060849994e-17	0.0	6.32314088643e-17	0.0	9.87990763505e-17	0.0	1.39718781457e-16	0.0	1.78905835813e-16	0.0	2.07488424966e-16	0.0	2.1799252648e-16	0.0	2.07488424966e-16	0.0	1.78905835813e-16	0.0	1.39718781457e-16	0.0	9.87990763505e-17	0.0	6.32314088643e-17	0.0	3.66060849994e-17	0.0	1.91564663917e-17	0.0	9.05442356796e-18	0.0	3.86161171745e-18	0.0	1.48440354419e-18	0.0	5.13634444355e-19	0.0	1.59750949594e-19	0.0	4.45869506878e-20	0.0	1.11467376719e-20	0.0	2.49097344338e-21	0.0	4.96447194552e-22	0.0	8.80127990341e-23	0.0	1.38403004426e-23	0.0	1.92436237123e-24	0.0	2.35734390475e-25	0.0	2.53409718329e-26	0.0	2.37983632457e-27	0.0	1.94272353027e-28	0.0	1.37072045972e-29	0.0	8.30543048271e-31	0.0	4.28999519384e-32	0.0	1.87311308033e-33	0.0	6.84613721263e-35	0.0	2.07122258014e-36	0.0	5.12281979712e-38	0.0	1.02311292197e-39	0.0	1.63331078018e-41	0.0	2.06774315259e-43	0.0	2.04644262775e-45	0.0	1.52342660728e-47	0.0	7.90197021017e-50	0.0	2.54634525864e-52	0.0	4.34882344952e-55	0.0	3.05306910755e-58	0.0	4.91923321288e-62	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.59565815924e-59	0.0	9.85928794315e-56	0.0	1.38461289559e-52	0.0	7.90197021017e-50	0.0	2.35979379399e-47	0.0	4.33206247254e-45	0.0	5.5314970108e-43	0.0	5.36923147753e-41	0.0	4.14311547666e-39	0.0	2.56930688025e-37	0.0	1.2823318801e-35	0.0	5.18065694069e-34	0.0	1.71217196074e-32	0.0	4.68446123182e-31	0.0	1.07288236996e-29	0.0	2.07710018948e-28	0.0	3.42802667693e-27	0.0	4.858545767e-26	0.0	5.95171856457e-25	0.0	6.33750863219e-24	0.0	5.89546740509e-23	0.0	4.81262645314e-22	0.0	3.46131253789e-21	0.0	2.20110687664e-20	0.0	1.24156184761e-19	0.0	6.22966072655e-19	0.0	2.78768102039e-18	0.0	1.11507240816e-17	0.0	3.99520203381e-17	0.0	1.28454533881e-16	0.0	3.71233602917e-16	0.0	9.65748186569e-16	0.0	2.26441542574e-15	0.0	4.79082933048e-15	0.0	9.15479410989e-15	0.0	1.58135055808e-14	0.0	2.47086024701e-14	0.0	3.49421872769e-14	0.0	4.4742454484e-14	0.0	5.18906572714e-14	0.0	5.45176217958e-14	0.0	5.18906572714e-14	0.0	4.4742454484e-14	0.0	3.49421872769e-14	0.0	2.47086024701e-14	0.0	1.58135055808e-14	0.0	9.15479410989e-15	0.0	4.79082933048e-15	0.0	2.26441542574e-15	0.0	9.65748186569e-16	0.0	3.71233602917e-16	0.0	1.28454533881e-16	0.0	3.99520203381e-17	0.0	1.11507240816e-17	0.0	2.78768102039e-18	0.0	6.22966072655e-19	0.0	1.24156184761e-19	0.0	2.20110687664e-20	0.0	3.46131253789e-21	0.0	4.81262645314e-22	0.0	5.89546740509e-23	0.0	6.33750863219e-24	0.0	5.95171856457e-25	0.0	4.858545767e-26	0.0	3.42802667693e-27	0.0	2.07710018948e-28	0.0	1.07288236996e-29	0.0	4.68446123182e-31	0.0	1.71217196074e-32	0.0	5.18065694069e-34	0.0	1.2823318801e-35	0.0	2.56930688025e-37	0.0	4.14311547666e-39	0.0	5.36923147753e-41	0.0	5.5314970108e-43	0.0	4.33206247254e-45	0.0	2.35979379399e-47	0.0	7.90197021017e-50	0.0	1.38461289559e-52	0.0	9.85928794315e-56	0.0	1.59565815924e-59	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
