2.73739914542e-40	0.0	5.30507954383e-37	0.0	2.26413568197e-34	0.0	3.89465631435e-32	0.0	3.61605946754e-30	0.0	2.17203351815e-28	0.0	9.20544756883e-27	0.0	2.82329508702e-25	0.0	6.35989310965e-24	0.0	1.07481995196e-22	0.0	1.39296617786e-21	0.0	1.41023410024e-20	0.0	1.132104593e-19	0.0	7.29504083131e-19	0.0	3.81128663782e-18	0.0	1.62784287062e-17	0.0	5.722885092e-17	0.0	1.66537936414e-16	0.0	4.02980685644e-16	0.0	8.13775401203e-16	0.0	1.37528042803e-15	0.0	1.94909357714e-15	0.0	2.31958243892e-15	0.0	2.31958243892e-15	0.0	1.94909357714e-15	0.0	1.37528042803e-15	0.0	8.13775401203e-16	0.0	4.02980685644e-16	0.0	1.66537936414e-16	0.0	5.722885092e-17	0.0	1.62784287062e-17	0.0	3.81128663782e-18	0.0	7.29504083131e-19	0.0	1.132104593e-19	0.0	1.41023410024e-20	0.0	1.39296617786e-21	0.0	1.07481995196e-22	0.0	6.35989310965e-24	0.0	2.82329508702e-25	0.0	9.20544756883e-27	0.0	2.17203351815e-28	0.0	3.61605946754e-30	0.0	3.89465631435e-32	0.0	2.26413568197e-34	0.0	5.30507954383e-37	0.0	2.73739914542e-40	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.30507954383e-37	0.0	1.02605247818e-33	0.0	4.35146028948e-31	0.0	7.40714198259e-29	0.0	6.79383081977e-27	0.0	4.04287698586e-25	0.0	1.70610718229e-23	0.0	5.22674022356e-22	0.0	1.17722456078e-20	0.0	1.98949183002e-19	0.0	2.57838043995e-18	0.0	2.61034332075e-17	0.0	2.09552560188e-16	0.0	1.3503120579e-15	0.0	7.05469156661e-15	0.0	3.01313715352e-14	0.0	1.05930603053e-13	0.0	3.08261720303e-13	0.0	7.45917249127e-13	0.0	1.50629826763e-12	0.0	2.54564407229e-12	0.0	3.6077722113e-12	0.0	4.29354709443e-12	0.0	4.29354709443e-12	0.0	3.6077722113e-12	0.0	2.54564407229e-12	0.0	1.50629826763e-12	0.0	7.45917249127e-13	0.0	3.08261720303e-13	0.0	1.05930603053e-13	0.0	3.01313715352e-14	0.0	7.05469156661e-15	0.0	1.3503120579e-15	0.0	2.09552560188e-16	0.0	2.61034332075e-17	0.0	2.57838043995e-18	0.0	1.98949183002e-19	0.0	1.17722456078e-20	0.0	5.22674022356e-22	0.0	1.70610718229e-23	0.0	4.04287698586e-25	0.0	6.79383081977e-27	0.0	7.40714198259e-29	0.0	4.35146028948e-31	0.0	1.02605247818e-33	0.0	5.30507954383e-37	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.26413568197e-34	0.0	4.35146028948e-31	0.0	1.80862406693e-28	0.0	2.97389501216e-26	0.0	2.61440833434e-24	0.0	1.50368545306e-22	0.0	6.24392761518e-21	0.0	1.90469472233e-19	0.0	4.28750334879e-18	0.0	7.24562099281e-17	0.0	9.39032010339e-16	0.0	9.50672654695e-15	0.0	7.6317887707e-14	0.0	4.91776210575e-13	0.0	2.56927979345e-12	0.0	1.09736794732e-11	0.0	3.85793418976e-11	0.0	1.12267219847e-10	0.0	2.71658951729e-10	0.0	5.48585528561e-10	0.0	9.27109543268e-10	0.0	1.3139307586e-09	0.0	1.56368619205e-09	0.0	1.56368619205e-09	0.0	1.3139307586e-09	0.0	9.27109543268e-10	0.0	5.48585528561e-10	0.0	2.71658951729e-10	0.0	1.12267219847e-10	0.0	3.85793418976e-11	0.0	1.09736794732e-11	0.0	2.56927979345e-12	0.0	4.91776210575e-13	0.0	7.6317887707e-14	0.0	9.50672654695e-15	0.0	9.39032010339e-16	0.0	7.24562099281e-17	0.0	4.28750334879e-18	0.0	1.90469472233e-19	0.0	6.24392761518e-21	0.0	1.50368545306e-22	0.0	2.61440833434e-24	0.0	2.97389501216e-26	0.0	1.80862406693e-28	0.0	4.35146028948e-31	0.0	2.26413568197e-34	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.89465631435e-32	0.0	7.40714198259e-29	0.0	2.97389501216e-26	0.0	4.58566865535e-24	0.0	3.69090982062e-22	0.0	1.95944023831e-20	0.0	7.80647801426e-19	0.0	2.35442941076e-17	0.0	5.29171063019e-16	0.0	8.94202333052e-15	0.0	1.15888525737e-13	0.0	1.17325109335e-12	0.0	9.41859897152e-12	0.0	6.06914452908e-11	0.0	3.17081836504e-10	0.0	1.35429175498e-09	0.0	4.76118195107e-09	0.0	1.38552042243e-08	0.0	3.35261731848e-08	0.0	6.77024383704e-08	0.0	1.14417120846e-07	0.0	1.62155783512e-07	0.0	1.92978783684e-07	0.0	1.92978783684e-07	0.0	1.62155783512e-07	0.0	1.14417120846e-07	0.0	6.77024383704e-08	0.0	3.35261731848e-08	0.0	1.38552042243e-08	0.0	4.76118195107e-09	0.0	1.35429175498e-09	0.0	3.17081836504e-10	0.0	6.06914452908e-11	0.0	9.41859897152e-12	0.0	1.17325109335e-12	0.0	1.15888525737e-13	0.0	8.94202333052e-15	0.0	5.29171063019e-16	0.0	2.35442941076e-17	0.0	7.80647801426e-19	0.0	1.95944023831e-20	0.0	3.69090982062e-22	0.0	4.58566865535e-24	0.0	2.97389501216e-26	0.0	7.40714198259e-29	0.0	3.89465631435e-32	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.61605946754e-30	0.0	6.79383081977e-27	0.0	2.61440833434e-24	0.0	3.69090982062e-22	0.0	2.56454724345e-20	0.0	1.14853547011e-18	0.0	4.10998693235e-17	0.0	1.19995998165e-15	0.0	2.68484073115e-14	0.0	4.53592521981e-13	0.0	5.87854843182e-12	0.0	5.95141737433e-11	0.0	4.77766552242e-10	0.0	3.07862587304e-09	0.0	1.60842494462e-08	0.0	6.86976165187e-08	0.0	2.41515058069e-07	0.0	7.028171759e-07	0.0	1.70064403057e-06	0.0	3.43426453819e-06	0.0	5.80390706953e-06	0.0	8.22549187859e-06	0.0	9.78901512824e-06	0.0	9.78901512824e-06	0.0	8.22549187859e-06	0.0	5.80390706953e-06	0.0	3.43426453819e-06	0.0	1.70064403057e-06	0.0	7.028171759e-07	0.0	2.41515058069e-07	0.0	6.86976165187e-08	0.0	1.60842494462e-08	0.0	3.07862587304e-09	0.0	4.77766552242e-10	0.0	5.95141737433e-11	0.0	5.87854843182e-12	0.0	4.53592521981e-13	0.0	2.68484073115e-14	0.0	1.19995998165e-15	0.0	4.10998693235e-17	0.0	1.14853547011e-18	0.0	2.56454724345e-20	0.0	3.69090982062e-22	0.0	2.61440833434e-24	0.0	6.79383081977e-27	0.0	3.61605946754e-30	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
