8.45984853005e-36	0.0	1.28843493113e-32	0.0	4.2579855826e-30	0.0	5.63593307124e-28	0.0	4.05574349868e-26	0.0	1.90472069695e-24	0.0	6.2705974988e-23	0.0	1.47082132568e-21	0.0	2.50172579094e-20	0.0	3.16266706235e-19	0.0	3.03932066038e-18	0.0	2.26065169433e-17	0.0	1.32028337753e-16	0.0	6.12486489449e-16	0.0	2.27807474883e-15	0.0	6.84434902299e-15	0.0	1.67098364818e-14	0.0	3.33040339566e-14	0.0	5.43760307501e-14	0.0	7.29030439974e-14	0.0	8.03756060071e-14	0.0	7.29030439974e-14	0.0	5.43760307501e-14	0.0	3.33040339566e-14	0.0	1.67098364818e-14	0.0	6.84434902299e-15	0.0	2.27807474883e-15	0.0	6.12486489449e-16	0.0	1.32028337753e-16	0.0	2.26065169433e-17	0.0	3.03932066038e-18	0.0	3.16266706235e-19	0.0	2.50172579094e-20	0.0	1.47082132568e-21	0.0	6.2705974988e-23	0.0	1.90472069695e-24	0.0	4.05574349868e-26	0.0	5.63593307124e-28	0.0	4.2579855826e-30	0.0	1.28843493113e-32	0.0	8.45984853005e-36	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.28843493113e-32	0.0	1.95727055591e-29	0.0	6.41646010004e-27	0.0	8.38162457446e-25	0.0	5.94512474987e-23	0.0	2.76550989791e-21	0.0	9.0732256062e-20	0.0	2.12689609393e-18	0.0	3.61749684119e-17	0.0	4.57321696581e-16	0.0	4.39485768568e-15	0.0	3.26890235238e-14	0.0	1.90912976409e-13	0.0	8.85655463754e-13	0.0	3.29409608682e-12	0.0	9.89692868725e-12	0.0	2.41624235526e-11	0.0	4.81576331013e-11	0.0	7.86277404647e-11	0.0	1.0541780162e-10	0.0	1.16223126286e-10	0.0	1.0541780162e-10	0.0	7.86277404647e-11	0.0	4.81576331013e-11	0.0	2.41624235526e-11	0.0	9.89692868725e-12	0.0	3.29409608682e-12	0.0	8.85655463754e-13	0.0	1.90912976409e-13	0.0	3.26890235238e-14	0.0	4.39485768568e-15	0.0	4.57321696581e-16	0.0	3.61749684119e-17	0.0	2.12689609393e-18	0.0	9.0732256062e-20	0.0	2.76550989791e-21	0.0	5.94512474987e-23	0.0	8.38162457446e-25	0.0	6.41646010004e-27	0.0	1.95727055591e-29	0.0	1.28843493113e-32	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.2579855826e-30	0.0	6.41646010004e-27	0.0	2.04969918599e-24	0.0	2.56112307375e-22	0.0	1.72502127416e-20	0.0	7.73923664309e-19	0.0	2.50527374202e-17	0.0	5.85851778349e-16	0.0	9.96274107563e-15	0.0	1.25948209213e-13	0.0	1.21036083856e-12	0.0	9.00268370092e-12	0.0	5.2578173082e-11	0.0	2.43912944655e-10	0.0	9.07206819542e-10	0.0	2.72565248884e-09	0.0	6.6544250215e-09	0.0	1.32627986587e-08	0.0	2.16543842298e-08	0.0	2.90324708233e-08	0.0	3.20082990827e-08	0.0	2.90324708233e-08	0.0	2.16543842298e-08	0.0	1.32627986587e-08	0.0	6.6544250215e-09	0.0	2.72565248884e-09	0.0	9.07206819542e-10	0.0	2.43912944655e-10	0.0	5.2578173082e-11	0.0	9.00268370092e-12	0.0	1.21036083856e-12	0.0	1.25948209213e-13	0.0	9.96274107563e-15	0.0	5.85851778349e-16	0.0	2.50527374202e-17	0.0	7.73923664309e-19	0.0	1.72502127416e-20	0.0	2.56112307375e-22	0.0	2.04969918599e-24	0.0	6.41646010004e-27	0.0	4.2579855826e-30	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.63593307124e-28	0.0	8.38162457446e-25	0.0	2.56112307375e-22	0.0	2.9419376931e-20	0.0	1.76897936865e-18	0.0	7.23980333681e-17	0.0	2.25782793253e-15	0.0	5.24338720224e-14	0.0	8.91249590026e-13	0.0	1.12670722855e-11	0.0	1.08276331703e-10	0.0	8.05361109233e-10	0.0	4.70353251282e-09	0.0	2.18199377638e-08	0.0	8.11568093172e-08	0.0	2.43831124866e-07	0.0	5.9529083218e-07	0.0	1.18646200461e-06	0.0	1.93715555691e-06	0.0	2.59718362754e-06	0.0	2.86339494936e-06	0.0	2.59718362754e-06	0.0	1.93715555691e-06	0.0	1.18646200461e-06	0.0	5.9529083218e-07	0.0	2.43831124866e-07	0.0	8.11568093172e-08	0.0	2.18199377638e-08	0.0	4.70353251282e-09	0.0	8.05361109233e-10	0.0	1.08276331703e-10	0.0	1.12670722855e-11	0.0	8.91249590026e-13	0.0	5.24338720224e-14	0.0	2.25782793253e-15	0.0	7.23980333681e-17	0.0	1.76897936865e-18	0.0	2.9419376931e-20	0.0	2.56112307375e-22	0.0	8.38162457446e-25	0.0	5.63593307124e-28	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.05574349868e-26	0.0	5.94512474987e-23	0.0	1.72502127416e-20	0.0	1.76897936865e-18	0.0	8.73390597404e-17	0.0	2.87579945858e-15	0.0	8.02554675449e-14	0.0	1.82214858753e-12	0.0	3.09240965519e-11	0.0	3.90934561183e-10	0.0	3.75686120028e-09	0.0	2.79435926531e-08	0.0	1.63198336656e-07	0.0	7.57085770753e-07	0.0	2.8158955437e-06	0.0	8.46020172107e-06	0.0	2.06547893569e-05	0.0	4.11666389943e-05	0.0	6.72134321848e-05	0.0	9.01144076935e-05	0.0	9.9351134482e-05	0.0	9.01144076935e-05	0.0	6.72134321848e-05	0.0	4.11666389943e-05	0.0	2.06547893569e-05	0.0	8.46020172107e-06	0.0	2.8158955437e-06	0.0	7.57085770753e-07	0.0	1.63198336656e-07	0.0	2.79435926531e-08	0.0	3.75686120028e-09	0.0	3.90934561183e-10	0.0	3.09240965519e-11	0.0	1.82214858753e-12	0.0	8.02554675449e-14	0.0	2.87579945858e-15	0.0	8.73390597404e-17	0.0	1.76897936865e-18	0.0	1.72502127416e-20	0.0	5.94512474987e-23	0.0	4.05574349868e-26	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.90472069695e-24	0.0	2.76550989791e-21	0.0	7.73923664309e-19	0.0	7.23980333681e-17	0.0	2.87579945858e-15	0.0	6.34491564013e-14	0.0	1.24656698681e-12	0.0	2.57164852873e-11	0.0	4.33388187639e-10	0.0	5.47851450265e-09	0.0	5.26474910602e-08	0.0	3.91592750526e-07	0.0	2.28701009944e-06	0.0	1.06095614357e-05	0.0	3.94610728079e-05	0.0	0.000118558600901	0.0	0.000289449709171	0.0	0.000576896306127	0.0	0.00094190785782	0.0	0.00126283491186	0.0	0.00139227549032	0.0	0.00126283491186	0.0	0.00094190785782	0.0	0.000576896306127	0.0	0.000289449709171	0.0	0.000118558600901	0.0	3.94610728079e-05	0.0	1.06095614357e-05	0.0	2.28701009944e-06	0.0	3.91592750526e-07	0.0	5.26474910602e-08	0.0	5.47851450265e-09	0.0	4.33388187639e-10	0.0	2.57164852873e-11	0.0	1.24656698681e-12	0.0	6.34491564013e-14	0.0	2.87579945858e-15	0.0	7.23980333681e-17	0.0	7.73923664309e-19	0.0	2.76550989791e-21	0.0	1.90472069695e-24	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6.2705974988e-23	0.0	9.0732256062e-20	0.0	2.50527374202e-17	0.0	2.25782793253e-15	0.0	8.02554675449e-14	0.0	1.24656698681e-12	0.0	1.13686866604e-11	0.0	1.42566770638e-10	0.0	2.28315421078e-09	0.0	2.88510479348e-08	0.0	2.77223409399e-07	0.0	2.06198691859e-06	0.0	1.20425648298e-05	0.0	5.58660924537e-05	0.0	0.000207787657368	0.0	0.000624286470471	0.0	0.00152413688876	0.0	0.003037726116	0.0	0.00495974418242	0.0	0.00664962931897	0.0	0.00733121632405	0.0	0.00664962931897	0.0	0.00495974418242	0.0	0.003037726116	0.0	0.00152413688876	0.0	0.000624286470471	0.0	0.000207787657368	0.0	5.58660924537e-05	0.0	1.20425648298e-05	0.0	2.06198691859e-06	0.0	2.77223409399e-07	0.0	2.88510479348e-08	0.0	2.28315421078e-09	0.0	1.42566770638e-10	0.0	1.13686866604e-11	0.0	1.24656698681e-12	0.0	8.02554675449e-14	0.0	2.25782793253e-15	0.0	2.50527374202e-17	0.0	9.0732256062e-20	0.0	6.2705974988e-23	
