6.91837744896e-18	0.0	2.51137101397e-15	0.0	1.75636848297e-13	0.0	4.94156870534e-12	0.0	8.17603676904e-11	0.0	8.31627822973e-10	0.0	5.19703455249e-09	0.0	2.07876439611e-08	0.0	5.48920599786e-08	0.0	9.75857691462e-08	0.0	1.1807875432e-07	0.0	9.75857691462e-08	0.0	5.48920599786e-08	0.0	2.07876439611e-08	0.0	5.19703455249e-09	0.0	8.31627822973e-10	0.0	8.17603676904e-11	0.0	4.94156870534e-12	0.0	1.75636848297e-13	0.0	2.51137101397e-15	0.0	6.91837744896e-18	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.51137101397e-15	0.0	9.02156419345e-13	0.0	6.10138625602e-11	0.0	1.64395591883e-09	0.0	2.66952669639e-08	0.0	2.7112019684e-07	0.0	1.69424549381e-06	0.0	6.77678427568e-06	0.0	1.78948210355e-05	0.0	3.18129690702e-05	0.0	3.84936820361e-05	0.0	3.18129690702e-05	0.0	1.78948210355e-05	0.0	6.77678427568e-06	0.0	1.69424549381e-06	0.0	2.7112019684e-07	0.0	2.66952669639e-08	0.0	1.64395591883e-09	0.0	6.10138625602e-11	0.0	9.02156419345e-13	0.0	2.51137101397e-15	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.75636848297e-13	0.0	6.10138625602e-11	0.0	3.66488177177e-09	0.0	8.20687259998e-08	0.0	1.21173487787e-06	0.0	1.22060649969e-05	0.0	7.62648260168e-05	0.0	0.000305041461682	0.0	0.0008054888337	0.0	0.00143197598791	0.0	0.00173268999424	0.0	0.00143197598791	0.0	0.0008054888337	0.0	0.000305041461682	0.0	7.62648260168e-05	0.0	1.22060649969e-05	0.0	1.21173487787e-06	0.0	8.20687259998e-08	0.0	3.66488177177e-09	0.0	6.10138625602e-11	0.0	1.75636848297e-13	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.94156870534e-12	0.0	1.64395591883e-09	0.0	8.20687259998e-08	0.0	1.15926149577e-06	0.0	1.11964272895e-05	0.0	0.000107375809952	0.0	0.000670267924512	0.0	0.0026804293722	0.0	0.00707760287298	0.0	0.0125822553154	0.0	0.0152244946909	0.0	0.0125822553154	0.0	0.00707760287298	0.0	0.0026804293722	0.0	0.000670267924512	0.0	0.000107375809952	0.0	1.11964272895e-05	0.0	1.15926149577e-06	0.0	8.20687259998e-08	0.0	1.64395591883e-09	0.0	4.94156870534e-12	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.17603676904e-11	0.0	2.66952669639e-08	0.0	1.21173487787e-06	0.0	1.11964272895e-05	0.0	2.62573444711e-05	0.0	0.000137459583182	0.0	0.000844114485998	0.0	0.00336485593331	0.0	0.00887799044414	0.0	0.0157803885028	0.0	0.0190936516155	0.0	0.0157803885028	0.0	0.00887799044414	0.0	0.00336485593331	0.0	0.000844114485998	0.0	0.000137459583182	0.0	2.62573444711e-05	0.0	1.11964272895e-05	0.0	1.21173487787e-06	0.0	2.66952669639e-08	0.0	8.17603676904e-11	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.31627822973e-10	0.0	2.7112019684e-07	0.0	1.22060649969e-05	0.0	0.000107375809952	0.0	0.000137459583182	0.0	6.18901399547e-05	0.0	0.000233132387682	0.0	0.000813724961347	0.0	0.00207366018736	0.0	0.00365880145021	0.0	0.00442081659207	0.0	0.00365880145021	0.0	0.00207366018736	0.0	0.000813724961347	0.0	0.000233132387682	0.0	6.18901399547e-05	0.0	0.000137459583182	0.0	0.000107375809952	0.0	1.22060649969e-05	0.0	2.7112019684e-07	0.0	8.31627822973e-10	
