2.35758084132e-22	0.0	1.36268172628e-19	0.0	1.58622754166e-17	0.0	7.32529129884e-16	0.0	1.9418461674e-14	0.0	3.33171232849e-13	0.0	3.69735966981e-12	0.0	2.7238743276e-11	0.0	1.37895601575e-10	0.0	4.91997402651e-10	0.0	1.25951313912e-09	0.0	2.34206979876e-09	0.0	3.18781719132e-09	0.0	3.18781719132e-09	0.0	2.34206979876e-09	0.0	1.25951313912e-09	0.0	4.91997402651e-10	0.0	1.37895601575e-10	0.0	2.7238743276e-11	0.0	3.69735966981e-12	0.0	3.33171232849e-13	0.0	1.9418461674e-14	0.0	7.32529129884e-16	0.0	1.58622754166e-17	0.0	1.36268172628e-19	0.0	2.35758084132e-22	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.36268172628e-19	0.0	7.82422141712e-17	0.0	8.91666543947e-15	0.0	3.9921417372e-13	0.0	1.03633884394e-11	0.0	1.76953652646e-10	0.0	1.96331237269e-09	0.0	1.44637857932e-08	0.0	7.32225804159e-08	0.0	2.61250632283e-07	0.0	6.68801486354e-07	0.0	1.2436390725e-06	0.0	1.69273093805e-06	0.0	1.69273093805e-06	0.0	1.2436390725e-06	0.0	6.68801486354e-07	0.0	2.61250632283e-07	0.0	7.32225804159e-08	0.0	1.44637857932e-08	0.0	1.96331237269e-09	0.0	1.76953652646e-10	0.0	1.03633884394e-11	0.0	3.9921417372e-13	0.0	8.91666543947e-15	0.0	7.82422141712e-17	0.0	1.36268172628e-19	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.58622754166e-17	0.0	8.91666543947e-15	0.0	9.45569093512e-13	0.0	3.7594634788e-11	0.0	8.90588696886e-10	0.0	1.48666458159e-08	0.0	1.64776090944e-07	0.0	1.21387369399e-06	0.0	6.14518731247e-06	0.0	2.19253777983e-05	0.0	5.61289481139e-05	0.0	0.000104372003032	0.0	0.000142061889887	0.0	0.000142061889887	0.0	0.000104372003032	0.0	5.61289481139e-05	0.0	2.19253777983e-05	0.0	6.14518731247e-06	0.0	1.21387369399e-06	0.0	1.64776090944e-07	0.0	1.48666458159e-08	0.0	8.90588696886e-10	0.0	3.7594634788e-11	0.0	9.45569093512e-13	0.0	8.91666543947e-15	0.0	1.58622754166e-17	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7.32529129884e-16	0.0	3.9921417372e-13	0.0	3.7594634788e-11	0.0	1.15268039202e-09	0.0	2.03711014271e-08	0.0	3.09776648762e-07	0.0	3.41793073096e-06	0.0	2.5175854094e-05	0.0	0.000127449924537	0.0	0.000454726180362	0.0	0.00116409790202	0.0	0.00216464439343	0.0	0.00294632135156	0.0	0.00294632135156	0.0	0.00216464439343	0.0	0.00116409790202	0.0	0.000454726180362	0.0	0.000127449924537	0.0	2.5175854094e-05	0.0	3.41793073096e-06	0.0	3.09776648762e-07	0.0	2.03711014271e-08	0.0	1.15268039202e-09	0.0	3.7594634788e-11	0.0	3.9921417372e-13	0.0	7.32529129884e-16	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.9418461674e-14	0.0	1.03633884394e-11	0.0	8.90588696886e-10	0.0	2.03711014271e-08	0.0	1.77677035119e-07	0.0	1.63474309203e-06	0.0	1.74368431336e-05	0.0	0.000128305143618	0.0	0.00064945897596	0.0	0.00231712795924	0.0	0.00593181370465	0.0	0.0110302180078	0.0	0.015013346724	0.0	0.015013346724	0.0	0.0110302180078	0.0	0.00593181370465	0.0	0.00231712795924	0.0	0.00064945897596	0.0	0.000128305143618	0.0	1.74368431336e-05	0.0	1.63474309203e-06	0.0	1.77677035119e-07	0.0	2.03711014271e-08	0.0	8.90588696886e-10	0.0	1.03633884394e-11	0.0	1.9418461674e-14	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
