2.81704650042e-49	0.0	8.22014168822e-46	0.0	5.39957951377e-43	0.0	1.44637936055e-40	0.0	2.07764486382e-38	0.0	1.90177400733e-36	0.0	1.22846180616e-34	0.0	5.85097688466e-33	0.0	2.09077333037e-31	0.0	5.69510658291e-30	0.0	1.20497076582e-28	0.0	2.01657944138e-27	0.0	2.71117889828e-26	0.0	2.96625428954e-25	0.0	2.66962885974e-24	0.0	1.9945093836e-23	0.0	1.24656836474e-22	0.0	6.56065910993e-22	0.0	2.92394807245e-21	0.0	1.10883238537e-20	0.0	3.5926169286e-20	0.0	9.97949146833e-20	0.0	2.38353143335e-19	0.0	4.90674051212e-19	0.0	8.72309424377e-19	0.0	1.34126297092e-18	0.0	1.7857051388e-18	0.0	2.06005215601e-18	0.0	2.06005215601e-18	0.0	1.7857051388e-18	0.0	1.34126297092e-18	0.0	8.72309424377e-19	0.0	4.90674051212e-19	0.0	2.38353143335e-19	0.0	9.97949146833e-20	0.0	3.5926169286e-20	0.0	1.10883238537e-20	0.0	2.92394807245e-21	0.0	6.56065910993e-22	0.0	1.24656836474e-22	0.0	1.9945093836e-23	0.0	2.66962885974e-24	0.0	2.96625428954e-25	0.0	2.71117889828e-26	0.0	2.01657944138e-27	0.0	1.20497076582e-28	0.0	5.69510658291e-30	0.0	2.09077333037e-31	0.0	5.85097688466e-33	0.0	1.22846180616e-34	0.0	1.90177400733e-36	0.0	2.07764486382e-38	0.0	1.44637936055e-40	0.0	5.39957951377e-43	0.0	8.22014168822e-46	0.0	2.81704650042e-49	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.22014168822e-46	0.0	2.39541210809e-42	0.0	1.56690203427e-39	0.0	4.16783491108e-37	0.0	5.93426382681e-35	0.0	5.38808976573e-33	0.0	3.46277987581e-31	0.0	1.64579513458e-29	0.0	5.87773798147e-28	0.0	1.60090620843e-26	0.0	3.38717333099e-25	0.0	5.66860483322e-24	0.0	7.62112388716e-23	0.0	8.33814080813e-22	0.0	7.50432672474e-21	0.0	5.6065658773e-20	0.0	3.50410367329e-19	0.0	1.8442012758e-18	0.0	8.21921803166e-18	0.0	3.11692783528e-17	0.0	1.00988461863e-16	0.0	2.80523505175e-16	0.0	6.70010685913e-16	0.0	1.37928475796e-15	0.0	2.45206179192e-15	0.0	3.77029021126e-15	0.0	5.01961714517e-15	0.0	5.79080661055e-15	0.0	5.79080661055e-15	0.0	5.01961714517e-15	0.0	3.77029021126e-15	0.0	2.45206179192e-15	0.0	1.37928475796e-15	0.0	6.70010685913e-16	0.0	2.80523505175e-16	0.0	1.00988461863e-16	0.0	3.11692783528e-17	0.0	8.21921803166e-18	0.0	1.8442012758e-18	0.0	3.50410367329e-19	0.0	5.6065658773e-20	0.0	7.50432672474e-21	0.0	8.33814080813e-22	0.0	7.62112388716e-23	0.0	5.66860483322e-24	0.0	3.38717333099e-25	0.0	1.60090620843e-26	0.0	5.87773798147e-28	0.0	1.64579513458e-29	0.0	3.46277987581e-31	0.0	5.38808976573e-33	0.0	5.93426382681e-35	0.0	4.16783491108e-37	0.0	1.56690203427e-39	0.0	2.39541210809e-42	0.0	8.22014168822e-46	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.39957951377e-43	0.0	1.56690203427e-39	0.0	1.01152295983e-36	0.0	2.6302706697e-34	0.0	3.63642147273e-32	0.0	3.21039844518e-30	0.0	2.02608945028e-28	0.0	9.55628884304e-27	0.0	3.4059102208e-25	0.0	9.27353917819e-24	0.0	1.96202996389e-22	0.0	3.28355401957e-21	0.0	4.41455567635e-20	0.0	4.82988956892e-19	0.0	4.34690061016e-18	0.0	3.24761774462e-17	0.0	2.02976109037e-16	0.0	1.06825834549e-15	0.0	4.76100324346e-15	0.0	1.80548848762e-14	0.0	5.84978269988e-14	0.0	1.62493963886e-13	0.0	3.88105417876e-13	0.0	7.98954253434e-13	0.0	1.42036311722e-12	0.0	2.18395032903e-12	0.0	2.9076261777e-12	0.0	3.35433966454e-12	0.0	3.35433966454e-12	0.0	2.9076261777e-12	0.0	2.18395032903e-12	0.0	1.42036311722e-12	0.0	7.98954253434e-13	0.0	3.88105417876e-13	0.0	1.62493963886e-13	0.0	5.84978269988e-14	0.0	1.80548848762e-14	0.0	4.76100324346e-15	0.0	1.06825834549e-15	0.0	2.02976109037e-16	0.0	3.24761774462e-17	0.0	4.34690061016e-18	0.0	4.82988956892e-19	0.0	4.41455567635e-20	0.0	3.28355401957e-21	0.0	1.96202996389e-22	0.0	9.27353917819e-24	0.0	3.4059102208e-25	0.0	9.55628884304e-27	0.0	2.02608945028e-28	0.0	3.21039844518e-30	0.0	3.63642147273e-32	0.0	2.6302706697e-34	0.0	1.01152295983e-36	0.0	1.56690203427e-39	0.0	5.39957951377e-43	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.44637936055e-40	0.0	4.16783491108e-37	0.0	2.6302706697e-34	0.0	6.56515045003e-32	0.0	8.57094947278e-30	0.0	7.12902373788e-28	0.0	4.31602076726e-26	0.0	1.99888546013e-24	0.0	7.08876574601e-23	0.0	1.92856204905e-21	0.0	4.0800541272e-20	0.0	6.82816315614e-19	0.0	9.18008513685e-18	0.0	1.00437734833e-16	0.0	9.03939612912e-16	0.0	6.75343328543e-15	0.0	4.22089580334e-14	0.0	2.22144723767e-13	0.0	9.90052410864e-13	0.0	3.75452008441e-12	0.0	1.21646450735e-11	0.0	3.37906807597e-11	0.0	8.07066672691e-11	0.0	1.66142836779e-10	0.0	2.95365043162e-10	0.0	4.54153290367e-10	0.0	6.0464195463e-10	0.0	6.9753619183e-10	0.0	6.9753619183e-10	0.0	6.0464195463e-10	0.0	4.54153290367e-10	0.0	2.95365043162e-10	0.0	1.66142836779e-10	0.0	8.07066672691e-11	0.0	3.37906807597e-11	0.0	1.21646450735e-11	0.0	3.75452008441e-12	0.0	9.90052410864e-13	0.0	2.22144723767e-13	0.0	4.22089580334e-14	0.0	6.75343328543e-15	0.0	9.03939612912e-16	0.0	1.00437734833e-16	0.0	9.18008513685e-18	0.0	6.82816315614e-19	0.0	4.0800541272e-20	0.0	1.92856204905e-21	0.0	7.08876574601e-23	0.0	1.99888546013e-24	0.0	4.31602076726e-26	0.0	7.12902373788e-28	0.0	8.57094947278e-30	0.0	6.56515045003e-32	0.0	2.6302706697e-34	0.0	4.16783491108e-37	0.0	1.44637936055e-40	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.07764486382e-38	0.0	5.93426382681e-35	0.0	3.63642147273e-32	0.0	8.57094947278e-30	0.0	1.02190830177e-27	0.0	7.60988933339e-26	0.0	4.21201899693e-24	0.0	1.86790893875e-22	0.0	6.54326715082e-21	0.0	1.77658171049e-19	0.0	3.75792334448e-18	0.0	6.2890416312e-17	0.0	8.45526558767e-16	0.0	9.25076075787e-15	0.0	8.32568467219e-14	0.0	6.22021152557e-13	0.0	3.88763220339e-12	0.0	2.04605141223e-11	0.0	9.11882172612e-11	0.0	3.45807948561e-10	0.0	1.12041775334e-09	0.0	3.11227153705e-09	0.0	7.4334419356e-09	0.0	1.53024919998e-08	0.0	2.72044302218e-08	0.0	4.1829531909e-08	0.0	5.56902052043e-08	0.0	6.42461763742e-08	0.0	6.42461763742e-08	0.0	5.56902052043e-08	0.0	4.1829531909e-08	0.0	2.72044302218e-08	0.0	1.53024919998e-08	0.0	7.4334419356e-09	0.0	3.11227153705e-09	0.0	1.12041775334e-09	0.0	3.45807948561e-10	0.0	9.11882172612e-11	0.0	2.04605141223e-11	0.0	3.88763220339e-12	0.0	6.22021152557e-13	0.0	8.32568467219e-14	0.0	9.25076075787e-15	0.0	8.45526558767e-16	0.0	6.2890416312e-17	0.0	3.75792334448e-18	0.0	1.77658171049e-19	0.0	6.54326715082e-21	0.0	1.86790893875e-22	0.0	4.21201899693e-24	0.0	7.60988933339e-26	0.0	1.02190830177e-27	0.0	8.57094947278e-30	0.0	3.63642147273e-32	0.0	5.93426382681e-35	0.0	2.07764486382e-38	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
