6.97222652321e-44	0.0	1.60779543625e-40	0.0	8.24517380845e-38	0.0	1.71256796272e-35	0.0	1.91311525176e-33	0.0	1.3734770873e-31	0.0	6.96775601359e-30	0.0	2.58189345369e-28	0.0	7.09233566518e-27	0.0	1.47142543771e-25	0.0	2.35426361456e-24	0.0	2.95936725917e-23	0.0	2.96758765239e-22	0.0	2.4039215918e-21	0.0	1.58953182789e-20	0.0	8.65411772935e-20	0.0	3.90787503715e-19	0.0	1.47255221988e-18	0.0	4.6539922011e-18	0.0	1.23891592943e-17	0.0	2.78756084123e-17	0.0	5.31596069722e-17	0.0	8.6109776583e-17	0.0	1.18665457711e-16	0.0	1.39267099674e-16	0.0	1.39267099674e-16	0.0	1.18665457711e-16	0.0	8.6109776583e-17	0.0	5.31596069722e-17	0.0	2.78756084123e-17	0.0	1.23891592943e-17	0.0	4.6539922011e-18	0.0	1.47255221988e-18	0.0	3.90787503715e-19	0.0	8.65411772935e-20	0.0	1.58953182789e-20	0.0	2.4039215918e-21	0.0	2.96758765239e-22	0.0	2.95936725917e-23	0.0	2.35426361456e-24	0.0	1.47142543771e-25	0.0	7.09233566518e-27	0.0	2.58189345369e-28	0.0	6.96775601359e-30	0.0	1.3734770873e-31	0.0	1.91311525176e-33	0.0	1.71256796272e-35	0.0	8.24517380845e-38	0.0	1.60779543625e-40	0.0	6.97222652321e-44	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.60779543625e-40	0.0	3.70128384156e-37	0.0	1.8880632229e-34	0.0	3.88704118316e-32	0.0	4.2960460994e-30	0.0	3.05687015436e-28	0.0	1.54343533796e-26	0.0	5.71037555621e-25	0.0	1.56815790189e-23	0.0	3.25332372371e-22	0.0	5.20527693499e-21	0.0	6.54316102446e-20	0.0	6.56133630033e-19	0.0	5.31507063952e-18	0.0	3.51445487147e-17	0.0	1.91342542996e-16	0.0	8.64031170714e-16	0.0	3.25581295815e-15	0.0	1.02899767566e-14	0.0	2.73924311998e-14	0.0	6.16329701995e-14	0.0	1.17535891015e-13	0.0	1.90388716025e-13	0.0	2.62369326999e-13	0.0	3.0791955738e-13	0.0	3.0791955738e-13	0.0	2.62369326999e-13	0.0	1.90388716025e-13	0.0	1.17535891015e-13	0.0	6.16329701995e-14	0.0	2.73924311998e-14	0.0	1.02899767566e-14	0.0	3.25581295815e-15	0.0	8.64031170714e-16	0.0	1.91342542996e-16	0.0	3.51445487147e-17	0.0	5.31507063952e-18	0.0	6.56133630033e-19	0.0	6.54316102446e-20	0.0	5.20527693499e-21	0.0	3.25332372371e-22	0.0	1.56815790189e-23	0.0	5.71037555621e-25	0.0	1.54343533796e-26	0.0	3.05687015436e-28	0.0	4.2960460994e-30	0.0	3.88704118316e-32	0.0	1.8880632229e-34	0.0	3.70128384156e-37	0.0	1.60779543625e-40	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.24517380845e-38	0.0	1.8880632229e-34	0.0	9.47051684967e-32	0.0	1.89415320626e-29	0.0	2.01854767685e-27	0.0	1.39141755902e-25	0.0	6.90396098502e-24	0.0	2.53967980763e-22	0.0	6.96678975164e-21	0.0	1.44519725473e-19	0.0	2.31229197835e-18	0.0	2.90660769011e-17	0.0	2.91468150163e-16	0.0	2.36106447778e-15	0.0	1.56119365448e-14	0.0	8.49983211849e-14	0.0	3.83820544099e-13	0.0	1.4462995589e-12	0.0	4.57102082814e-12	0.0	1.21682853624e-11	0.0	2.73786420655e-11	0.0	5.22118774991e-11	0.0	8.45746114861e-11	0.0	1.16549889931e-10	0.0	1.36784245821e-10	0.0	1.36784245821e-10	0.0	1.16549889931e-10	0.0	8.45746114861e-11	0.0	5.22118774991e-11	0.0	2.73786420655e-11	0.0	1.21682853624e-11	0.0	4.57102082814e-12	0.0	1.4462995589e-12	0.0	3.83820544099e-13	0.0	8.49983211849e-14	0.0	1.56119365448e-14	0.0	2.36106447778e-15	0.0	2.91468150163e-16	0.0	2.90660769011e-17	0.0	2.31229197835e-18	0.0	1.44519725473e-19	0.0	6.96678975164e-21	0.0	2.53967980763e-22	0.0	6.90396098502e-24	0.0	1.39141755902e-25	0.0	2.01854767685e-27	0.0	1.89415320626e-29	0.0	9.47051684967e-32	0.0	1.8880632229e-34	0.0	8.24517380845e-38	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.71256796272e-35	0.0	3.88704118316e-32	0.0	1.89415320626e-29	0.0	3.59286650069e-27	0.0	3.55755250941e-25	0.0	2.28369999392e-23	0.0	1.08606638155e-21	0.0	3.93745069194e-20	0.0	1.07711042426e-18	0.0	2.23379851112e-17	0.0	3.5740196212e-16	0.0	4.49262966523e-15	0.0	4.50510894975e-14	0.0	3.64940481177e-13	0.0	2.41307583419e-12	0.0	1.31378573186e-11	0.0	5.93256369538e-11	0.0	2.23548853435e-10	0.0	7.0652477135e-10	0.0	1.88080416971e-09	0.0	4.23180938186e-09	0.0	8.07018523842e-09	0.0	1.30723661713e-08	0.0	1.80146596198e-08	0.0	2.11422046927e-08	0.0	2.11422046927e-08	0.0	1.80146596198e-08	0.0	1.30723661713e-08	0.0	8.07018523842e-09	0.0	4.23180938186e-09	0.0	1.88080416971e-09	0.0	7.0652477135e-10	0.0	2.23548853435e-10	0.0	5.93256369538e-11	0.0	1.31378573186e-11	0.0	2.41307583419e-12	0.0	3.64940481177e-13	0.0	4.50510894975e-14	0.0	4.49262966523e-15	0.0	3.5740196212e-16	0.0	2.23379851112e-17	0.0	1.07711042426e-18	0.0	3.93745069194e-20	0.0	1.08606638155e-21	0.0	2.28369999392e-23	0.0	3.55755250941e-25	0.0	3.59286650069e-27	0.0	1.89415320626e-29	0.0	3.88704118316e-32	0.0	1.71256796272e-35	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.91311525176e-33	0.0	4.2960460994e-30	0.0	2.01854767685e-27	0.0	3.55755250941e-25	0.0	3.12578042227e-23	0.0	1.7411361971e-21	0.0	7.48474334359e-20	0.0	2.61170345085e-18	0.0	7.09073152108e-17	0.0	1.46951155508e-15	0.0	2.35114178764e-14	0.0	2.95544138972e-13	0.0	2.96365062864e-12	0.0	2.40073235725e-11	0.0	1.58742302735e-10	0.0	8.6426364811e-10	0.0	3.90269053594e-09	0.0	1.47059861371e-08	0.0	4.64781784087e-08	0.0	1.23727228395e-07	0.0	2.7838626389e-07	0.0	5.30890811635e-07	0.0	8.59955364302e-07	0.0	1.18508026574e-06	0.0	1.39082336743e-06	0.0	1.39082336743e-06	0.0	1.18508026574e-06	0.0	8.59955364302e-07	0.0	5.30890811635e-07	0.0	2.7838626389e-07	0.0	1.23727228395e-07	0.0	4.64781784087e-08	0.0	1.47059861371e-08	0.0	3.90269053594e-09	0.0	8.6426364811e-10	0.0	1.58742302735e-10	0.0	2.40073235725e-11	0.0	2.96365062864e-12	0.0	2.95544138972e-13	0.0	2.35114178764e-14	0.0	1.46951155508e-15	0.0	7.09073152108e-17	0.0	2.61170345085e-18	0.0	7.48474334359e-20	0.0	1.7411361971e-21	0.0	3.12578042227e-23	0.0	3.55755250941e-25	0.0	2.01854767685e-27	0.0	4.2960460994e-30	0.0	1.91311525176e-33	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
