2.85113402971e-58	0.0	1.16839472537e-54	0.0	1.09470488547e-51	0.0	4.22390392137e-49	0.0	8.72951078926e-47	0.0	1.13811473672e-44	0.0	1.04071696927e-42	0.0	7.06560992849e-41	0.0	3.65154190414e-39	0.0	1.45806646049e-37	0.0	4.56877807558e-36	0.0	1.14209550645e-34	0.0	2.31273411384e-33	0.0	3.84406507508e-32	0.0	5.3032407697e-31	0.0	6.13054632888e-30	0.0	5.98686164915e-29	0.0	4.97385979917e-28	0.0	3.5369669683e-27	0.0	2.16431025844e-26	0.0	1.14492012672e-25	0.0	5.25728629614e-25	0.0	2.10291451846e-24	0.0	7.35026265525e-24	0.0	2.25101793817e-23	0.0	6.0543378465e-23	0.0	1.43297937195e-22	0.0	2.98979646741e-22	0.0	5.50671696293e-22	0.0	8.96396613823e-22	0.0	1.29081112391e-21	0.0	1.64541480415e-21	0.0	1.85751905624e-21	0.0	1.85751905624e-21	0.0	1.64541480415e-21	0.0	1.29081112391e-21	0.0	8.96396613823e-22	0.0	5.50671696293e-22	0.0	2.98979646741e-22	0.0	1.43297937195e-22	0.0	6.0543378465e-23	0.0	2.25101793817e-23	0.0	7.35026265525e-24	0.0	2.10291451846e-24	0.0	5.25728629614e-25	0.0	1.14492012672e-25	0.0	2.16431025844e-26	0.0	3.5369669683e-27	0.0	4.97385979917e-28	0.0	5.98686164915e-29	0.0	6.13054632888e-30	0.0	5.3032407697e-31	0.0	3.84406507508e-32	0.0	2.31273411384e-33	0.0	1.14209550645e-34	0.0	4.56877807558e-36	0.0	1.45806646049e-37	0.0	3.65154190414e-39	0.0	7.06560992849e-41	0.0	1.04071696927e-42	0.0	1.13811473672e-44	0.0	8.72951078926e-47	0.0	4.22390392137e-49	0.0	1.09470488547e-51	0.0	1.16839472537e-54	0.0	2.85113402971e-58	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.16839472537e-54	0.0	4.7834829905e-51	0.0	4.46847178352e-48	0.0	1.71551395308e-45	0.0	3.52224050596e-43	0.0	4.56149340143e-41	0.0	4.14998783393e-39	0.0	2.8097199951e-37	0.0	1.45052916204e-35	0.0	5.7903166558e-34	0.0	1.81427230271e-32	0.0	4.53526242917e-31	0.0	9.18386718271e-30	0.0	1.52647824184e-28	0.0	2.10591690967e-27	0.0	2.4344399472e-26	0.0	2.37738276088e-25	0.0	1.97511972625e-24	0.0	1.40452958311e-23	0.0	8.59447603627e-23	0.0	4.54647782319e-22	0.0	2.0876683882e-21	0.0	8.35067355279e-21	0.0	2.9187893004e-20	0.0	8.93879223247e-20	0.0	2.40417755885e-19	0.0	5.69036108603e-19	0.0	1.18724817721e-18	0.0	2.18671730598e-18	0.0	3.55959095349e-18	0.0	5.12581097303e-18	0.0	6.53394218726e-18	0.0	7.37620817234e-18	0.0	7.37620817234e-18	0.0	6.53394218726e-18	0.0	5.12581097303e-18	0.0	3.55959095349e-18	0.0	2.18671730598e-18	0.0	1.18724817721e-18	0.0	5.69036108603e-19	0.0	2.40417755885e-19	0.0	8.93879223247e-20	0.0	2.9187893004e-20	0.0	8.35067355279e-21	0.0	2.0876683882e-21	0.0	4.54647782319e-22	0.0	8.59447603627e-23	0.0	1.40452958311e-23	0.0	1.97511972625e-24	0.0	2.37738276088e-25	0.0	2.4344399472e-26	0.0	2.10591690967e-27	0.0	1.52647824184e-28	0.0	9.18386718271e-30	0.0	4.53526242917e-31	0.0	1.81427230271e-32	0.0	5.7903166558e-34	0.0	1.45052916204e-35	0.0	2.8097199951e-37	0.0	4.14998783393e-39	0.0	4.56149340143e-41	0.0	3.52224050596e-43	0.0	1.71551395308e-45	0.0	4.46847178352e-48	0.0	4.7834829905e-51	0.0	1.16839472537e-54	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.09470488547e-51	0.0	4.46847178352e-48	0.0	4.13558475241e-45	0.0	1.56258880188e-42	0.0	3.1404550678e-40	0.0	3.97689973044e-38	0.0	3.55551802932e-36	0.0	2.38408062734e-34	0.0	1.22617055151e-32	0.0	4.88971933266e-31	0.0	1.53180727815e-29	0.0	3.82908982793e-28	0.0	7.75386672353e-27	0.0	1.28879354924e-25	0.0	1.77800904776e-24	0.0	2.05537845882e-23	0.0	2.00720552613e-22	0.0	1.66757801669e-21	0.0	1.18583325631e-20	0.0	7.25624837451e-20	0.0	3.83855539012e-19	0.0	1.76260196485e-18	0.0	7.0504078594e-18	0.0	2.46431080001e-17	0.0	7.54695182502e-17	0.0	2.02982816286e-16	0.0	4.80432701268e-16	0.0	1.00238427795e-15	0.0	1.84622818541e-15	0.0	3.00533458482e-15	0.0	4.32768180214e-15	0.0	5.51655588722e-15	0.0	6.22767441956e-15	0.0	6.22767441956e-15	0.0	5.51655588722e-15	0.0	4.32768180214e-15	0.0	3.00533458482e-15	0.0	1.84622818541e-15	0.0	1.00238427795e-15	0.0	4.80432701268e-16	0.0	2.02982816286e-16	0.0	7.54695182502e-17	0.0	2.46431080001e-17	0.0	7.0504078594e-18	0.0	1.76260196485e-18	0.0	3.83855539012e-19	0.0	7.25624837451e-20	0.0	1.18583325631e-20	0.0	1.66757801669e-21	0.0	2.00720552613e-22	0.0	2.05537845882e-23	0.0	1.77800904776e-24	0.0	1.28879354924e-25	0.0	7.75386672353e-27	0.0	3.82908982793e-28	0.0	1.53180727815e-29	0.0	4.88971933266e-31	0.0	1.22617055151e-32	0.0	2.38408062734e-34	0.0	3.55551802932e-36	0.0	3.97689973044e-38	0.0	3.1404550678e-40	0.0	1.56258880188e-42	0.0	4.13558475241e-45	0.0	4.46847178352e-48	0.0	1.09470488547e-51	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.22390392137e-49	0.0	1.71551395308e-45	0.0	1.56258880188e-42	0.0	5.73910665025e-40	0.0	1.10819431556e-37	0.0	1.341903485e-35	0.0	1.1560741548e-33	0.0	7.58755830165e-32	0.0	3.86930866979e-30	0.0	1.5394158369e-28	0.0	4.82051367738e-27	0.0	1.2049395093e-25	0.0	2.43998478781e-24	0.0	4.05557218039e-23	0.0	5.59503422041e-22	0.0	6.46785955709e-21	0.0	6.31626909844e-20	0.0	5.24753014026e-19	0.0	3.73157698863e-18	0.0	2.28339434013e-17	0.0	1.20791560593e-16	0.0	5.54655125172e-16	0.0	2.21862050069e-15	0.0	7.75468677839e-15	0.0	2.37487282588e-14	0.0	6.3874579525e-14	0.0	1.51182436745e-13	0.0	3.15430022345e-13	0.0	5.80970602381e-13	0.0	9.45717900903e-13	0.0	1.3618337773e-12	0.0	1.73594836336e-12	0.0	1.95972295708e-12	0.0	1.95972295708e-12	0.0	1.73594836336e-12	0.0	1.3618337773e-12	0.0	9.45717900903e-13	0.0	5.80970602381e-13	0.0	3.15430022345e-13	0.0	1.51182436745e-13	0.0	6.3874579525e-14	0.0	2.37487282588e-14	0.0	7.75468677839e-15	0.0	2.21862050069e-15	0.0	5.54655125172e-16	0.0	1.20791560593e-16	0.0	2.28339434013e-17	0.0	3.73157698863e-18	0.0	5.24753014026e-19	0.0	6.31626909844e-20	0.0	6.46785955709e-21	0.0	5.59503422041e-22	0.0	4.05557218039e-23	0.0	2.43998478781e-24	0.0	1.2049395093e-25	0.0	4.82051367738e-27	0.0	1.5394158369e-28	0.0	3.86930866979e-30	0.0	7.58755830165e-32	0.0	1.1560741548e-33	0.0	1.341903485e-35	0.0	1.10819431556e-37	0.0	5.73910665025e-40	0.0	1.56258880188e-42	0.0	1.71551395308e-45	0.0	4.22390392137e-49	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.72951078926e-47	0.0	3.52224050596e-43	0.0	3.1404550678e-40	0.0	1.10819431556e-37	0.0	2.0122577408e-35	0.0	2.25619654679e-33	0.0	1.80974158101e-31	0.0	1.13543002263e-29	0.0	5.68244281229e-28	0.0	2.24900296222e-26	0.0	7.03582902441e-25	0.0	1.75850339971e-23	0.0	3.56092681569e-22	0.0	5.91872351639e-21	0.0	8.16542251989e-20	0.0	9.4392284289e-19	0.0	9.21799651193e-18	0.0	7.65827322668e-17	0.0	5.44588318341e-16	0.0	3.33239777068e-15	0.0	1.76283842069e-14	0.0	8.09466621745e-14	0.0	3.23786648698e-13	0.0	1.13172308779e-12	0.0	3.46590195637e-12	0.0	9.32188990185e-12	0.0	2.20636447381e-11	0.0	4.60340242067e-11	0.0	8.47871568296e-11	0.0	1.38018570392e-10	0.0	1.98746741365e-10	0.0	2.53345221823e-10	0.0	2.86003004323e-10	0.0	2.86003004323e-10	0.0	2.53345221823e-10	0.0	1.98746741365e-10	0.0	1.38018570392e-10	0.0	8.47871568296e-11	0.0	4.60340242067e-11	0.0	2.20636447381e-11	0.0	9.32188990185e-12	0.0	3.46590195637e-12	0.0	1.13172308779e-12	0.0	3.23786648698e-13	0.0	8.09466621745e-14	0.0	1.76283842069e-14	0.0	3.33239777068e-15	0.0	5.44588318341e-16	0.0	7.65827322668e-17	0.0	9.21799651193e-18	0.0	9.4392284289e-19	0.0	8.16542251989e-20	0.0	5.91872351639e-21	0.0	3.56092681569e-22	0.0	1.75850339971e-23	0.0	7.03582902441e-25	0.0	2.24900296222e-26	0.0	5.68244281229e-28	0.0	1.13543002263e-29	0.0	1.80974158101e-31	0.0	2.25619654679e-33	0.0	2.0122577408e-35	0.0	1.10819431556e-37	0.0	3.1404550678e-40	0.0	3.52224050596e-43	0.0	8.72951078926e-47	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
